(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B083QQY4X4,B083QQDFXD,Costume Agent 90's Modern Life Button Down Shirt Blue,204089-ModernLife-3XL,25,1,0.02%,0.06%,35,1,0.02%,0.04%,85.71%,100.00%,3,0,12.00%,0.00%,$101.85,$0.00,3,0
B07FK33CZ5,B083Y4BKLX,NWO New World Order Red Ink Adult Black T-Shirt (XXXX-Large),nwo003-4XL,18,0,0.01%,0.00%,21,0,0.01%,0.00%,89.47%,0.00%,3,0,16.67%,0.00%,$65.85,$0.00,3,0
B0887M6B4H,B0887TY2V1,Hollywood Champion Adult White T-Shirt,3001-White-ChampionShirt-S,8,0,0.01%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,3,0,37.50%,0.00%,$68.85,$0.00,3,0
B08FRQ5PLV,B08FRQQ213,Rowdy Roddy Piper Hot Rod Kilt Skirt and Belt Halloween Costume Set - S/M Red,220762-RoddyPiperKiltBelt-S/M,104,0,0.07%,0.00%,147,0,0.07%,0.00%,97.96%,0.00%,3,0,2.88%,0.00%,$74.85,$0.00,3,0
B08FRRT4LJ,B08FRRT4LJ,Jungle Cruise Explorer Halloween Costume Accessory Hat Beige,100541-JungleCruiseHat,54,0,0.03%,0.00%,70,0,0.03%,0.00%,98.57%,0.00%,3,0,5.56%,0.00%,$50.85,$0.00,3,0
B08GV79ZN3,B08GTVJG9J,Halloween and Cosplay Costume - Bert and Ernie Sesame Street T-Shirt Medium,4U8ML-BERT-CostumeShirt-M,116,1,0.07%,0.06%,161,1,0.08%,0.04%,98.66%,100.00%,3,0,2.59%,0.00%,$89.85,$0.00,3,0
B08GV79ZN3,B08GV3LDCT,Halloween and Cosplay Costume - Bert and Ernie Sesame Street T-Shirt Large,4U9ML-ERNIE-CostumeShirt-L,53,1,0.03%,0.06%,59,1,0.03%,0.04%,100.00%,100.00%,3,0,5.66%,0.00%,$89.85,$0.00,3,0
B08HP6WFD6,B08HP5F5GM,Checkered Overalls Adult Game Day Halloween Costume Cosplay,220775-BigBoyOverall-RED-S/M,9,0,0.01%,0.00%,9,0,0.00%,0.00%,88.89%,0.00%,3,0,33.33%,0.00%,$134.85,$0.00,3,0
B08JQNVQFV,B08JQMKQGV,Mad Engine Power Rangers Logo Halloween Costume Crew Socks (Red),PKPR044-PowerRangersSocks-Red,34,0,0.02%,0.00%,49,0,0.02%,0.00%,95.83%,0.00%,3,0,8.82%,0.00%,$29.85,$0.00,3,0
B08KHSY7PG,B08KHSY7PG,The Dude Robe Halloween Costume Bathrobe for Men - Full-Length Long Sleeve Men's Robe for Cosplay,TheDudeRobe001,52,1,0.03%,0.06%,66,1,0.03%,0.04%,80.30%,0.00%,3,0,5.77%,0.00%,$113.97,$0.00,3,0
B08KRGVQ2P,B08KRP2ZF8,Ricky Trailer Park Halloween Costume Shirt White,220794-RickyShirt-L,27,0,0.02%,0.00%,33,0,0.02%,0.00%,96.88%,0.00%,3,0,11.11%,0.00%,$104.85,$0.00,3,0
B08KRGVQ2P,B08KRTRCK8,Ricky Trailer Park Halloween Costume Shirt White,220794-RickyShirt-M,22,0,0.01%,0.00%,29,0,0.01%,0.00%,92.86%,0.00%,3,0,13.64%,0.00%,$104.85,$0.00,3,0
B08KSJLP51,B08KSKTHSZ,M&M's Candy Character Full Body Adult T-Shirt Tee Red,M&M-Red-ADULT-Shirt-L,31,0,0.02%,0.00%,43,0,0.02%,0.00%,87.18%,0.00%,3,0,9.68%,0.00%,$62.85,$0.00,3,0
B08KSLNKPM,B08KSL1KG3,Women's/Junior's M&M's Candy Cartoon Character Full Body T-Shirt (4 Colors) Green,M&M-Green-JUNIORS-Shirt-M,26,0,0.02%,0.00%,35,0,0.02%,0.00%,93.94%,0.00%,3,0,11.54%,0.00%,$65.85,$0.00,3,0
B08LMMYL27,B08LN39VSM,Master Roshi Halloween Costume Button Down Shirt Cosplay Orange,220793-MasterRoshiShirt-3XL,17,0,0.01%,0.00%,23,0,0.01%,0.00%,100.00%,0.00%,3,0,17.65%,0.00%,$104.85,$0.00,3,0
B08LQMJN5L,B08LQPKZJC,"Power Rangers White Costume T-Shirt(White,Large)",PowerRangers-White-SLShirt-L,180,3,0.12%,0.17%,218,5,0.11%,0.21%,13.27%,0.00%,3,0,1.67%,0.00%,$59.85,$0.00,3,0
B08LQMJN5L,B08LQPQKQF,"Power Rangers Pink Costume T-Shirt(Pink,XXL)",PowerRangers-Pink-SLShirt-2XL,82,2,0.05%,0.11%,101,2,0.05%,0.08%,32.26%,0.00%,3,0,3.66%,0.00%,$59.85,$0.00,3,0
B08LQMJN5L,B08LQPSKDM,"Power Rangers Blue Costume T-Shirt(Blue,X-Large)",PowerRangers-Blue-SLShirt-XL,106,0,0.07%,0.00%,123,0,0.06%,0.00%,17.12%,0.00%,3,0,2.83%,0.00%,$59.85,$0.00,3,0
B08LQMJN5L,B08LQQBT18,"Power Rangers Blue Costume T-Shirt(Blue,X-Small)",PowerRangers-Blue-SLShirt-XS,55,1,0.04%,0.06%,61,2,0.03%,0.08%,98.28%,50.00%,3,0,5.45%,0.00%,$59.85,$0.00,3,0
B08LQMJN5L,B08LQTNK8W,"Power Rangers Red Costume T-Shirt(Red,Medium)",PowerRangers-Red-SLShirt-M,206,3,0.13%,0.17%,271,4,0.14%,0.17%,19.53%,0.00%,3,0,1.46%,0.00%,$59.85,$0.00,3,0
B08LQMJN5L,B08LQVTJFB,"Power Rangers Pink Costume T-Shirt(Pink,XXL)",PowerRangers-Pink-SLShirt-3XL,535,6,0.34%,0.34%,605,7,0.30%,0.30%,81.82%,0.00%,3,0,0.56%,0.00%,$59.85,$0.00,3,0
B0934326MZ,B0934326MZ,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, s, Regular, Donatello)",TMNTShirt-Youth-Donatello-S,86,1,0.06%,0.06%,133,1,0.07%,0.04%,99.24%,100.00%,3,0,3.49%,0.00%,$59.85,$0.00,3,0
B0934G8T62,B0934G8T62,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, x_s, Regular, Donatello)",TMNTShirt-Youth-Donatello-XS,56,1,0.04%,0.06%,83,3,0.04%,0.13%,85.71%,100.00%,3,0,5.36%,0.00%,$59.85,$0.00,3,0
B099XBX216,B099XB3LJZ,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirt-PURP-XL,7,0,0.00%,0.00%,8,0,0.00%,0.00%,75.00%,0.00%,3,0,42.86%,0.00%,$47.85,$0.00,3,0
B099XBX216,B099XBNWT3,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt XL,HiddenTempleShirt-BLUE-XL,7,0,0.00%,0.00%,10,0,0.00%,0.00%,88.89%,0.00%,4,0,57.14%,0.00%,$63.80,$0.00,3,0
B099XBX216,B099XDBHJ4,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-PURP-FBA-S,22,0,0.01%,0.00%,24,0,0.01%,0.00%,100.00%,0.00%,3,0,13.64%,0.00%,$68.85,$0.00,3,0
B099XBX216,B099XDC2LJ,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt MEDIUM,HiddenTempleShirt-RED-M,6,0,0.00%,0.00%,10,0,0.00%,0.00%,70.00%,0.00%,5,0,83.33%,0.00%,$79.75,$0.00,3,0
B099XBX216,B099XF6GQ8,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt 2XL,HiddenTempleShirt-BLUE-2XL,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,3,0,75.00%,0.00%,$47.85,$0.00,3,0
B09CR9V2F5,B09CR4B7VV,Costume Agent Willy's Wonderland The Janitor Blue T-Shirt,WillysWonderland-Shirt-2XL,42,0,0.03%,0.00%,52,0,0.03%,0.00%,96.00%,0.00%,4,0,9.52%,0.00%,$99.80,$0.00,3,0
B09CR9V2F5,B09CRFBY18,Costume Agent Willy's Wonderland The Janitor Blue T-Shirt,WillysWonderland-Shirt-3XL,28,0,0.02%,0.00%,33,0,0.02%,0.00%,96.67%,0.00%,3,0,10.71%,0.00%,$74.85,$0.00,3,0
B09DXKDKB8,B09DXJMVPG,"Power Rangers Mighty Morphin Green Boys Youth Armor Costume T-Shirt (LG, Green)",PRangersShirtYouth-Green-L,44,2,0.03%,0.11%,48,2,0.02%,0.08%,100.00%,0.00%,3,0,6.82%,0.00%,$59.85,$0.00,3,0
B09DXKDKB8,B09DXKBY91,"Power Rangers Mighty Morphin Yellow Boys Youth Armor Costume T-Shirt (MD, Yellow)",PRangersShirtYouth-Yellow-M,60,0,0.04%,0.00%,79,0,0.04%,0.00%,85.71%,0.00%,3,0,5.00%,0.00%,$59.85,$0.00,3,0
B09DXKDKB8,B09DXLKMPW,"Power Rangers Mighty Morphin Green Boys Youth Armor Costume T-Shirt (SM, Green)",PRangersShirtYouth-Green-S,57,0,0.04%,0.00%,75,0,0.04%,0.00%,69.44%,0.00%,3,0,5.26%,0.00%,$59.85,$0.00,3,0
B09DXKDKB8,B09DXLWTLL,"Power Rangers Mighty Morphin Blue Boys Youth Armor Costume T-Shirt (LG, Blue)",PRangersShirtYouth-Blue-L,32,3,0.02%,0.17%,54,4,0.03%,0.17%,93.75%,0.00%,3,0,9.38%,0.00%,$59.85,$0.00,3,0
B09FJ3J485,B09G3G93Q2,"Crew Mate Astronaut Among Space Halloween Costume Inflatable Chub Suit (Purple, Standard)",220871-CrewMate-Purple-STD,294,2,0.19%,0.11%,368,2,0.18%,0.08%,97.59%,100.00%,3,0,1.02%,0.00%,$71.85,$0.00,3,0
B09HR7L8YM,B09HR7L8YM,Ripple Junction Naruto Cosplay Halloween Costume Jumpsuit Pajamas with Hood for Unisex Adults Orange,NSPH3266-NarutoPajamas,259,0,0.17%,0.00%,347,0,0.17%,0.00%,98.27%,0.00%,3,0,1.16%,0.00%,$149.85,$0.00,3,0
B07GC722RG,B09J1KN5WT,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (4X-Large),dodgeball003-4XL,5,0,0.00%,0.00%,7,0,0.00%,0.00%,80.00%,0.00%,4,0,80.00%,0.00%,$179.96,$0.00,3,0
B07GC722RG,B09JCN1J6P,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (Medium),dodgeball003N-M,25,1,0.02%,0.06%,32,1,0.02%,0.04%,86.21%,0.00%,3,0,12.00%,0.00%,$134.97,$0.00,3,0
B07GC722RG,B09JCNVSR1,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (X-Large),dodgeball003N-XL,14,0,0.01%,0.00%,16,0,0.01%,0.00%,92.86%,0.00%,3,0,21.43%,0.00%,$134.97,$0.00,3,0
B077F5WFNB,B09JGT16LQ,"Inflatable Indoor and Outdoor Christmas Decoration (6 feet, Leg Lamp)",100705-LegLampInflatable,96,3,0.06%,0.17%,127,4,0.06%,0.17%,100.00%,75.00%,3,0,3.13%,0.00%,$179.85,$0.00,3,0
B09LJ47KZM,B09LJ3V8QB,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102025-InfOrnament-18-White-FBA,383,9,0.25%,0.51%,481,16,0.24%,0.68%,99.15%,100.00%,6,4,1.57%,44.44%,$177.58,$117.60,3,1
B09LJ47KZM,B09LJRJTBL,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102025-InfOrnament-18-Silver-FBA,47,3,0.03%,0.17%,52,4,0.03%,0.17%,97.50%,100.00%,6,0,12.77%,0.00%,$179.94,$0.00,3,0
B09LVTLVKH,B09LRCHW6P,The Karate Kid Cobra Kai Adult Sleep Lounge Pants,K4SA2128TV-CobraKaiPants-2XL,5,0,0.00%,0.00%,7,0,0.00%,0.00%,83.33%,0.00%,3,0,60.00%,0.00%,$59.85,$0.00,3,0
B09V8K2ZYY,B09V8GYDXM,Costume Agent New World Wrestling Adult Black T-shirt (Small),nwo002N-FBA-S,11,1,0.01%,0.06%,13,1,0.01%,0.04%,83.33%,100.00%,3,0,27.27%,0.00%,$62.85,$0.00,3,0
B09V987PMJ,B09V93MBFK,New World Wrestling Wolfpac Order Logo Adult Red T-Shirt (XX-Large),nwo004redN-2XL,20,0,0.01%,0.00%,24,0,0.01%,0.00%,100.00%,0.00%,3,0,15.00%,0.00%,$59.85,$0.00,3,0
B09V8K2ZYY,B09V964G5D,Costume Agent New World Wrestling Adult Black T-shirt (X-Large),nwo002N-XL,21,0,0.01%,0.00%,32,0,0.02%,0.00%,89.29%,0.00%,3,0,14.29%,0.00%,$59.85,$0.00,3,0
B09V987PMJ,B09V99TQ4V,New World Wrestling Wolfpac Order Logo Adult Red T-Shirt (Large),nwo004redN-L,35,0,0.02%,0.00%,48,0,0.02%,0.00%,93.33%,0.00%,3,0,8.57%,0.00%,$59.85,$0.00,3,0
B09V987PMJ,B09V9CFFNQ,New World Wrestling Wolfpac Order Logo Adult Red T-Shirt (3X-Large),nwo004redN-3XL,14,0,0.01%,0.00%,20,0,0.01%,0.00%,94.74%,0.00%,3,0,21.43%,0.00%,$59.85,$0.00,3,0
B09V8K2ZYY,B09WJB2SL9,Costume Agent New World Wrestling Adult Black T-shirt (4X-Large),nwo002N-4XL,8,0,0.01%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,3,0,37.50%,0.00%,$59.85,$0.00,3,0
B0B72BKG2W,B0B72BKG2W,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, m, Regular, Michelangelo)",TMNTShirt-Youth-Mike-M,16,0,0.01%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,4,0,25.00%,0.00%,$79.80,$0.00,3,0
B0B8F5BTT3,B0B8F1DW3Z,South Colorado Kid Jacket and Gloves Deluxe Halloween Costume Cosplay,220905-KyleCostume-M,81,0,0.05%,0.00%,104,0,0.05%,0.00%,79.57%,0.00%,3,0,3.70%,0.00%,$134.97,$0.00,3,0
B0BHXX6CX3,B0B8FZZ59X,"Cheetos Men's Chester Cheetah Fleece Costume Union Suit, Sun Orange/White, Medium",ChesterCheetosSuit-M,150,2,0.10%,0.11%,188,2,0.09%,0.08%,19.57%,0.00%,3,0,2.00%,0.00%,$116.85,$0.00,3,0
B0B8TC39K9,B0B8TB814S,Good Burger Movie Button Up Shirt Hat and Name Tag Costumes for Halloween & Cosplay,220884-GoodBurgerCostume-M,40,1,0.03%,0.06%,70,2,0.03%,0.08%,95.52%,100.00%,3,0,7.50%,0.00%,$122.97,$0.00,3,0
B0B9YMJ1HL,B0B9YLJPX8,"Rainbow Star Pink Pines Cartoon Cosplay Sweater, Full Knitted Halloween Costume",220892-MabelPineSweater-M,112,0,0.07%,0.00%,130,0,0.06%,0.00%,99.17%,0.00%,3,0,2.68%,0.00%,$149.85,$0.00,3,0
B0BGMDXHGL,B0BGMB6B12,"Bel Air Prince Green Shirt, Shorts and Hat Halloween Costume Cosplay",220901-FreshPrinceCostume-XXL,46,1,0.03%,0.06%,63,1,0.03%,0.04%,82.14%,100.00%,3,0,6.52%,0.00%,$146.97,$0.00,3,0
B0BGMDXHGL,B0BGMFXM9G,"Bel Air Prince Green Shirt, Shorts and Hat Halloween Costume Cosplay",220901-FreshPrinceCostume-M,118,2,0.08%,0.11%,135,4,0.07%,0.17%,96.21%,100.00%,3,0,2.54%,0.00%,$146.97,$0.00,3,0
B0BGQFF53M,B0BGR5XF4H,Beer Fest USA Blue and Red Tracksuit Jacket and Pants Halloween Costume Cosplay,220939-BeerfestTracksuit-XXL,4,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,4,0,100.00%,0.00%,$279.80,$0.00,3,0
B0BKR2MKRV,B0BKR3CRL3,Pabst Blue Ribbon PBR Beer Distressed Logo Lounge Pants,PABR028MNP-PBRBeerPants-XL,13,0,0.01%,0.00%,15,0,0.01%,0.00%,78.57%,0.00%,3,0,23.08%,0.00%,$68.85,$0.00,3,0
B0BKQZZ84J,B0BKR4DG7W,Adult Unisex Avatar The Last Airbender Animated TV Series Jogger Lounge Pants,NDLA0FGMBJ-AvatarPanelPants-M,17,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,3,0,17.65%,0.00%,$47.85,$0.00,3,0
B0BKR2MKRV,B0BKR5CPMC,Pabst Blue Ribbon PBR Beer Distressed Logo Lounge Pants,PABR028MNP-PBRBeerPants-L,25,0,0.02%,0.00%,27,0,0.01%,0.00%,88.00%,0.00%,3,0,12.00%,0.00%,$68.85,$0.00,3,0
B0BL1KL2VR,B0BL1MY6PL,Mickey Mouse Santa Hat Cardigan Ugly Christmas Sweater Multicolor,DSSCDRA-MickeyHeadsHoliday-L,62,0,0.04%,0.00%,75,0,0.04%,0.00%,95.95%,0.00%,3,0,4.84%,0.00%,$104.85,$0.00,3,0
B0BPVKTZ58,B0BPVLCWN9,Wu Tang Clan Logo Snowflakes Yellow Black White Ugly Christmas Sweater,WuTangLogoSnowflakesUCS-XL,23,0,0.01%,0.00%,27,0,0.01%,0.00%,96.15%,0.00%,3,0,13.04%,0.00%,$179.85,$0.00,3,0
B0BYBF157H,B0BY9YKTSB,Teenage Mutant Ninja Turtles TMNT Halloween Costume Pajama Union Suit with Hood for Mens and Womens,NK0072-TMNTPJDonatello-S,88,0,0.06%,0.00%,113,0,0.06%,0.00%,93.33%,0.00%,3,0,3.41%,0.00%,$131.85,$0.00,3,0
B072K9Y1SC,B0C2WRG2KW,Pro Wrestling Costume Boots,wrestlingboots-XXLB,125,2,0.08%,0.11%,147,2,0.07%,0.08%,97.44%,100.00%,3,0,2.40%,0.00%,$179.85,$0.00,3,0
B07TXLBL2M,B0C3MQ7XPL,"COSTUME AGENT Detective Blue Clues Costume Adult - Blue and Detective Striped Blue Shirt for Blues Clues Halloween Costume Men & Women | Costume Accessories for Cosplay, Comic Con, Theme Birthday Party COSTUME AGENT Detective Blue Clues Costume Adult - Blue and Detective Striped Green Shirt for Blues Clues Halloween Costume Men & Women | Costume Accessories for Cosplay, Comic Con, Theme Birthday Party",204070-DetectiveGREENShirt-4X,22,0,0.01%,0.00%,34,0,0.02%,0.00%,76.67%,0.00%,3,0,13.64%,0.00%,$119.85,$0.00,3,0
B0B9YMJ1HL,B0C9G59R9V,"Rainbow Star Pink Pines Cartoon Cosplay Sweater, Full Knitted Halloween Costume",220892-MabelPinesSweater-XL,30,0,0.02%,0.00%,39,0,0.02%,0.00%,88.89%,0.00%,3,0,10.00%,0.00%,$149.85,$0.00,3,0
B07CKW1C13,B0CCX128K8,"Junk Food The Hangover Human Tree Men's T-Shirt (as1, Alpha, 4X_l, Regular, Regular) Beige",junk187-4XL,31,0,0.02%,0.00%,38,0,0.02%,0.00%,100.00%,0.00%,3,0,9.68%,0.00%,$74.85,$0.00,3,0
B07D1Z7CTQ,B00015HG38,Led Zeppelin 1977 American Tour Black Mens T-Shirt Tee,ledzeppelin002-L,32,0,0.02%,0.00%,38,0,0.02%,0.00%,96.30%,0.00%,2,0,6.25%,0.00%,$43.90,$0.00,2,0
B07D1Z7CTQ,B00015HG3I,Led Zeppelin 1977 American Tour Black Mens T-Shirt Tee,ledzeppelin002-XL,17,0,0.01%,0.00%,22,0,0.01%,0.00%,0.00%,0.00%,2,0,11.76%,0.00%,$43.90,$0.00,2,0
B07CLSVKTR,B000A5N868,"WWE Hulk Hogan Hulkamania Men's T-shirt, Gold XXL [Apparel]",hulk001-XXL,30,1,0.02%,0.06%,38,1,0.02%,0.04%,100.00%,100.00%,2,0,6.67%,0.00%,$45.90,$0.00,2,0
B001ULD8I4,B000A5N89K,"Sanford and Son ""You Big Dummy T-Shirt Blue",sanford034-XL,14,0,0.01%,0.00%,22,0,0.01%,0.00%,95.45%,0.00%,2,0,14.29%,0.00%,$39.90,$0.00,2,0
B07CLSVKTR,B000A5QY50,"WWE Hulk Hogan Hulkamania Men's T-shirt, Gold XL [Apparel] [Apparel]",hulk001-XL,37,0,0.02%,0.00%,42,0,0.02%,0.00%,85.00%,0.00%,2,0,5.41%,0.00%,$45.98,$0.00,2,0
B07CSCKQPZ,B000BBCESE,Sanford and Son Adult Unisex 1970s TV Show Redd Foxx Buy and Sell Junk T-Shirt Grey,sanford064-L,62,1,0.04%,0.06%,69,1,0.03%,0.04%,98.55%,100.00%,2,0,3.23%,0.00%,$37.90,$0.00,2,0
B07CHMY955,B000CD76MK,Napoleon Dynamite Endurance T-Shirt Light Blue,pedro004-L,19,0,0.01%,0.00%,21,0,0.01%,0.00%,85.71%,0.00%,2,0,10.53%,0.00%,$35.90,$0.00,2,0
B07CKR7H1V,B000CD8UJI,A-Team T-Shirt Green (XXL),ateam001-XXL,35,1,0.02%,0.06%,48,2,0.02%,0.08%,97.83%,100.00%,2,0,5.71%,0.00%,$35.90,$0.00,2,0
B07CKR7H1V,B000CDAQ3G,A-Team T-Shirt Green (Medium),ateam001-M,55,0,0.04%,0.00%,65,0,0.03%,0.00%,95.38%,0.00%,2,0,3.64%,0.00%,$35.90,$0.00,2,0
B07BTWH7FL,B000CDCPTY,Napoleon Dynamite Liger T-shirt Black,pedro003-XL,16,0,0.01%,0.00%,22,0,0.01%,0.00%,90.91%,0.00%,2,0,12.50%,0.00%,$35.90,$0.00,2,0
B000EWK8YC,B000EWK8ZQ,Married with Children Al Bundy NO MA'AM White T-Shirt Tee (Medium),albundy002-M,24,1,0.02%,0.06%,32,1,0.02%,0.04%,93.33%,100.00%,2,0,8.33%,0.00%,$39.90,$0.00,2,0
B07CRL3XFJ,B000HQ6Q3C,"Hulk Hogan ""hulkamania"" Sleeveless T-shirt Gold [Apparel] Size: Large",hulk003-FBA-L,194,1,0.12%,0.06%,249,1,0.12%,0.04%,97.99%,100.00%,2,0,1.03%,0.00%,$47.90,$0.00,2,0
B07CRL3XFJ,B000HQ6Q4Q,"Hulk Hogan ""hulkamania"" Sleeveless T-shirt Gold [Apparel] Size: XX-Large",hulk003-FBA-2XL,107,1,0.07%,0.06%,133,1,0.07%,0.04%,99.21%,100.00%,2,0,1.87%,0.00%,$47.90,$0.00,2,0
B07CKLCZBG,B000LNE692,Dodgeball Adult Unisex Movie Average Joe's Team Halloween Cosplay T-Shirt Yellow,Joes001-XL,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,3,0,75.00%,0.00%,$59.85,$0.00,2,0
B000RL65EC,B000RL65F6,Greatest American Hero Adult Unisex Ralph Hinckley Cosplay Costume T-Shirt Red,greatest002-M,37,0,0.02%,0.00%,49,0,0.02%,0.00%,87.23%,0.00%,2,0,5.41%,0.00%,$43.90,$0.00,2,0
B07CK2PKNL,B000T6PSA2,The Simpsons Duff Beer Red T-Shirt,simp001-XL,8,0,0.01%,0.00%,8,0,0.00%,0.00%,85.71%,0.00%,2,0,25.00%,0.00%,$37.90,$0.00,2,0
B07BTQMG6B,B000WNOZUQ,Office Space Initech Software Company Logo T-Shirt Gray,Offspace001-L,12,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,$37.90,$0.00,2,0
B07CBSCYDF,B000YY6HV8,Peanuts Charlie Brown Costume T-Shirt,Peanuts001-M,78,2,0.05%,0.11%,109,2,0.05%,0.08%,98.08%,100.00%,2,0,2.56%,0.00%,$43.90,$0.00,2,0
B07C4TCVBR,B0012O6H2S,SNL Saturday Night Live Christopher Walken More Cowbell Black T-Shirt (XXL),snl011-XXL,18,0,0.01%,0.00%,25,0,0.01%,0.00%,70.83%,0.00%,2,0,11.11%,0.00%,$39.90,$0.00,2,0
B00198LNU8,B00198P8BS,Flash Gordon Logo Red Ringer White T-Shirt Tee,flash002-XL,42,0,0.03%,0.00%,62,0,0.03%,0.00%,32.76%,0.00%,2,0,4.76%,0.00%,$39.90,$0.00,2,0
B07CBCX8VV,B001C3YQHW,"The Office Michael Scott's Fun Run Race Blue T-Shirt Tee, Small",Office008-S,55,1,0.04%,0.06%,61,1,0.03%,0.04%,96.55%,100.00%,2,0,3.64%,0.00%,$37.58,$0.00,2,0
B07BKZ6RS2,B001GAGN3Q,Saturday Night Live SNL More Cowbell Costume Shirt with Bell (Adult XXL) Brown,cowbellshirt-XXL,10,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,$79.90,$0.00,2,0
B001K3C09U,B001K3C09U,Napoleon Dynamite Costume Moon Boots One Size,napoleondynamite003-FBA,150,1,0.10%,0.06%,179,1,0.09%,0.04%,67.60%,100.00%,2,0,1.33%,0.00%,$43.90,$0.00,2,0
B07CCB15N8,B001KW2J1A, ,Juno001-XXL,20,0,0.01%,0.00%,29,0,0.01%,0.00%,100.00%,0.00%,2,0,10.00%,0.00%,$37.90,$0.00,2,0
B07CCB15N8,B001KW6I94, ,Juno001-XL,30,0,0.02%,0.00%,39,0,0.02%,0.00%,100.00%,0.00%,2,0,6.67%,0.00%,$35.90,$0.00,2,0
B07BS4HVHV,B001PKZMRA,Napoleon Dynamite Adult Vote For Pedro T-Shirt and Accessory Kit (XX-Large),napoleonaccesssory-XXL,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,2,0,200.00%,0.00%,$79.90,$0.00,2,0
B07CQYL3Y2,B001PKZWVG,"Napoleon Dynamite Complete Costume Kit: Adult Vote For Pedro T-Shirt, Accessory Kit and Moon Boots (Small)",napoleonaccesssoryboots-S,10,0,0.01%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,$99.90,$0.00,2,0
B07CQYL3Y2,B001PKZWW0,"Napoleon Dynamite Complete Costume Kit: Adult Vote For Pedro T-Shirt, Accessory Kit and Moon Boots (X-Large)",napoleonaccesssoryboots-FBA-XL,14,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,2,0,14.29%,0.00%,$55.95,$0.00,2,0
B0026PNI8I,B0026PJK44,The Big Lebowski Kaoru Betto Baseball Raglan T-Shirt (Adult XXL) Brown,bigl012-XXL,25,0,0.02%,0.00%,30,0,0.01%,0.00%,84.00%,0.00%,2,0,8.00%,0.00%,$57.90,$0.00,2,0
B002717ROC,B00271BA1I,Amusement Park Games Games Games Light Blue T-shirt Tee (Medium),adventure001-M,17,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,2,0,11.76%,0.00%,$39.90,$0.00,2,0
B00275IHS8,B00275IHS8,Flint Tropics Semi Pro Jackie Moon Basketball Uniform Costume,flinttropicscostume,446,5,0.29%,0.28%,523,5,0.26%,0.21%,97.32%,100.00%,3,0,0.67%,0.00%,$194.97,$0.00,2,0
B00543K5QM,B002DW4XHE,"American Classics Men's Hulk Hogan Hulkamania T-Shirt, Red, Large",hulk001r-L,15,1,0.01%,0.06%,16,1,0.01%,0.04%,85.71%,0.00%,2,0,13.33%,0.00%,$45.90,$0.00,2,0
B07BVDDLV6,B002DZT5AQ,The Office Dunder Mifflin Scranton Branch Picnic Red T-Shirt Tee,office023-M,19,0,0.01%,0.00%,29,0,0.01%,0.00%,79.17%,0.00%,2,0,10.53%,0.00%,$33.90,$0.00,2,0
