(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B003I86K9Q,B0037B7LZ6,"Ripple Junction Men's The Hangover Baby Carrier T-Shirt,Light Blue,X-Large",hangover001-XL,50,1,0.06%,0.10%,54,1,0.05%,0.08%,96.23%,100.00%,1,0,2.00%,0.00%,$21.95,$0.00,1,0
B07CKD4WHR,B0039X164O,Always Sunny In Philadelphia Irish Pub Distressed Black T-Shirt Tee,alsunny001b-S,2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$19.95,$0.00,1,0
B07CKD4WHR,B0039X7080,"It's Always Sunny in Philadelphia Distressed Paddy's Irish Pub Black T-shirt Tee, Large",alsunny001b-L,6,2,0.01%,0.20%,9,5,0.01%,0.38%,57.14%,25.00%,1,0,16.67%,0.00%,$19.95,$0.00,1,0
B07CKD4WHR,B0039X709E,"It's Always Sunny in Philadelphia Distressed Paddy's Irish Pub Black T-shirt Tee, 3X",alsunny001b-XXXL,7,0,0.01%,0.00%,8,0,0.01%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$19.95,$0.00,1,0
B003D0SUCO,B003D0WMP0,Always Sunny In Philadelphia Charlie Wildcard Black T-Shirt Tee,alsunny012-L,11,0,0.01%,0.00%,17,0,0.02%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,$22.95,$0.00,1,0
B003D0YQ4A,B003D0YQ4A,"Always Sunny In Philadelphia It's Charlie Wildcard Black T-Shirt Tee, Medium",alsunny012-M,8,0,0.01%,0.00%,8,0,0.01%,0.00%,87.50%,0.00%,1,0,12.50%,0.00%,$22.95,$0.00,1,0
B003D0SUCO,B003D12KVU,Always Sunny In Philadelphia Charlie Wildcard Black T-Shirt Tee,alsunny012-XL,37,0,0.04%,0.00%,41,0,0.04%,0.00%,82.86%,0.00%,1,0,2.70%,0.00%,$22.95,$0.00,1,0
B07C2M7LCQ,B003EH2T1O,Always Sunny In Philadelphia Flip Cup Flipadelphia Heather Gray T-Shirt Tee,alsunny015-M,5,1,0.01%,0.10%,7,2,0.01%,0.15%,100.00%,100.00%,1,0,20.00%,0.00%,$19.95,$0.00,1,0
B07C2M7LCQ,B003EH5S5I,Always Sunny In Philadelphia Flip Cup Flipadelphia Heather Gray T-Shirt Tee,alsunny015-XL,6,0,0.01%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$19.95,$0.00,1,0
B07CR7TXXR,B003F6G5PA,Office Space I Believe You Have My Stapler Red Adult T-shirt Tee,offspace008-L,5,0,0.01%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$19.95,$0.00,1,0
B07BY5HQ2V,B003IQI7J4,The Big Bang Theory Robot Evolution Red T-Shirt Tee (Large),bigbang006r-L,4,0,0.00%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$19.95,$0.00,1,0
B07CMLV38Y,B003IQK5X0,The Hangover Weekend Forecast Mostly Drunk Chance Horny Heather Gray T-Shirt Tee,hangover006-L,7,0,0.01%,0.00%,7,0,0.01%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$19.95,$0.00,1,0
B07BSTHY1T,B003JUTVZ8,"American Classics MASH 4077th MASH Vintage Green T-shirt Tee X-Large, Military Green",mash003-XL,26,0,0.03%,0.00%,28,0,0.02%,0.00%,100.00%,0.00%,1,0,3.85%,0.00%,$21.95,$0.00,1,0
B07CRH8JPJ,B003P4Q4XK,Chuck Nerd Herd Logo Black Adult T-Shirt Tee,chucknbc002-XL,6,0,0.01%,0.00%,7,0,0.01%,0.00%,85.71%,0.00%,1,0,16.67%,0.00%,$19.95,$0.00,1,0
B07BZV7RXG,B003QAEO6C,True Blood Merlottes Bar and Grill Juniors White T-shirt Tee (Small),trueblood009j-S,14,0,0.02%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$21.95,$0.00,1,0
B07BZV7RXG,B003QAM1MQ,True Blood Merlottes Bar and Grill Juniors White T-shirt Tee (Medium),trueblood009j-M,25,0,0.03%,0.00%,30,0,0.03%,0.00%,100.00%,0.00%,1,0,4.00%,0.00%,$21.95,$0.00,1,0
B07BZV7RXG,B003QAM1SA,True Blood Merlottes Bar and Grill Juniors White T-shirt Tee (Large),trueblood009j-L,21,0,0.02%,0.00%,25,0,0.02%,0.00%,100.00%,0.00%,1,0,4.76%,0.00%,$21.95,$0.00,1,0
B07CJV7V6G,B003TORF66,Double Dare Logo Costume Red Adult T-Shirt (Adult Large),doubledare001red-L,24,1,0.03%,0.10%,35,1,0.03%,0.08%,90.63%,0.00%,1,1,4.17%,100.00%,$19.75,$19.75,1,1
B07CJV7V6G,B003TOT59Q,Double Dare Logo Costume Blue Adult T-Shirt Tee,doubledare001blue-S,8,0,0.01%,0.00%,10,0,0.01%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$19.95,$0.00,1,0
B07CJV7V6G,B003TOV97W,Double Dare Logo Costume Red Adult T-Shirt (Adult Small),doubledare001red-FBA-S,17,0,0.02%,0.00%,21,0,0.02%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,$20.95,$0.00,1,0
B07CP4MWG5,B003TX5E7E,Legends of the Hidden Temple Green Monkeys Adult Costume T-Shirt Tee,legendstemplegreen-S,35,0,0.04%,0.00%,45,0,0.04%,0.00%,100.00%,0.00%,1,0,2.86%,0.00%,$16.95,$0.00,1,0
B07CP4MWG5,B003TXB91Y,Legends of the Hidden Temple Silver Snakes Adult Costume T-Shirt Tee,legendstemplesilv-S,24,0,0.03%,0.00%,27,0,0.02%,0.00%,83.33%,0.00%,1,0,4.17%,0.00%,$16.95,$0.00,1,0
B07CP4MWG5,B003TXDA16,Legends of the Hidden Temple Orange Iguanas Adult Costume T-Shirt Tee,legendstempleorg-M,8,0,0.01%,0.00%,9,0,0.01%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$16.95,$0.00,1,0
B07CP4MWG5,B003TXDA20,Legends of the Hidden Temple Orange Iguanas Adult Costume T-Shirt Tee,legendstempleorg-L,11,0,0.01%,0.00%,19,0,0.02%,0.00%,100.00%,0.00%,2,0,18.18%,0.00%,$33.90,$0.00,1,0
B07CP4MWG5,B003TXDAES,Legends of the Hidden Temple Silver Snakes Adult Costume T-Shirt Tee,legendstemplesilv-M,3,0,0.00%,0.00%,5,0,0.00%,0.00%,60.00%,0.00%,1,0,33.33%,0.00%,$16.95,$0.00,1,0
B07C62L4JJ,B003WRI40Q,Step Brothers Shoe Sneakers Hanging Black Adult T-Shirt Tee (X-Large),stepbros001-XL,18,0,0.02%,0.00%,21,0,0.02%,0.00%,95.24%,0.00%,1,0,5.56%,0.00%,$18.95,$0.00,1,0
B07C62L4JJ,B003WRJ23O,Step Brothers Shoe Sneakers Hanging Black Adult T-Shirt Tee (XXL),stepbros001-XXL,15,0,0.02%,0.00%,18,0,0.02%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$18.95,$0.00,1,0
B07C62L4JJ,B003WRL1MO,Step Brothers Shoe Sneakers Hanging Black Adult T-Shirt Tee (Medium),stepbros001-M,22,0,0.03%,0.00%,25,0,0.02%,0.00%,96.00%,0.00%,1,0,4.55%,0.00%,$18.95,$0.00,1,0
B07BXP54P9,B003XKEWUS,Married with Children Al Bundy Polk High T-Shirt Blue (4X),albundy001-4X,3,0,0.00%,0.00%,4,0,0.00%,0.00%,66.67%,0.00%,1,0,33.33%,0.00%,$19.95,$0.00,1,0
B07BTQMG6B,B003YCJFHU,Office Space Initech Software Company Logo T-Shirt Gray (XXX-Large 3X),Offspace001-XXXL,1,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$18.95,$0.00,1,0
B003Z9WL8M,B003Z9WL8M,Smashing Pumpkins Zero Band Black Adult T-Shirt Tee,smashpumpkins002-S,32,1,0.04%,0.10%,46,1,0.04%,0.08%,100.00%,100.00%,1,0,3.13%,0.00%,$19.95,$0.00,1,0
B0040H6VMK,B0040H6VMK,Arrested Development Bluth's Frozen Banana Stand Blue Apron,arresteddapron,12,0,0.01%,0.00%,17,0,0.02%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,$21.95,$0.00,1,0
B07BR4GFYJ,B0040TAU9I,The Heavyweights Tony Perkis Power Camp Hope Black Adult T-Shirt Tee,heavyweights001-XXL,31,0,0.04%,0.00%,36,0,0.03%,0.00%,100.00%,0.00%,1,0,3.23%,0.00%,$18.95,$0.00,1,0
B0041SYMXI,B0041SYMXI,It's Always Sunny in Philadelphia Gruesome Twosome Charlie & Frank Yellow Adult T-shirt Tee (Small),alsunny021-S,14,0,0.02%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$19.95,$0.00,1,0
B0041T392C,B0041T392C,"Always Sunny in Philadelphia Gruesome Twosome Charlie & Frank Adult T-Shirt (as1, Alpha, s, Regular, Regular, Medium) Yellow",alsunny021-M,25,0,0.03%,0.00%,38,0,0.03%,0.00%,84.21%,0.00%,1,0,4.00%,0.00%,$19.95,$0.00,1,0
B07DNZYZ77,B0042GPGHU,1977 American Tour Green Adult T-Shirt Tee,ledzeppelin004-S,5,0,0.01%,0.00%,8,0,0.01%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$19.95,$0.00,1,0
B004494NM4,B004498FAK,Toy Story Woody Cowboy Costume Banana Yellow Adult T-Shirt Tee Small,toystory005-S,52,2,0.06%,0.20%,61,2,0.05%,0.15%,96.72%,100.00%,1,0,1.92%,0.00%,$16.95,$0.00,1,0
B07BLSQJCN,B0044FUFMU,Teen Wolf Beavers 42 Scott Howard Werewolf Basketball Jersey Complete Costume (X-Large),teenwolfcostume1-XL,19,0,0.02%,0.00%,24,0,0.02%,0.00%,95.45%,0.00%,1,0,5.26%,0.00%,$39.99,$0.00,1,0
B07BV5755Y,B0045VDVA6,Hoosiers Hickory High School 15 Basketball Costume Burgundy Jersey Tank Top (Small),hoosiers003-S,6,0,0.01%,0.00%,8,0,0.01%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$19.95,$0.00,1,0
B07BYVP3B8,B0045VHI8C,Fight Club Sock It to Me Tyler Durden White T-Shirt Tee (Medium),fightclub003-M,7,0,0.01%,0.00%,9,0,0.01%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$19.95,$0.00,1,0
B07C2WN85S,B004BB1JLI,Eastbound and Down Charros Kenny Powers 55 Jersey Green Adult T-Shirt Tee (Medium),eastbound014-M,8,0,0.01%,0.00%,13,0,0.01%,0.00%,0.00%,0.00%,1,0,12.50%,0.00%,$9.95,$0.00,1,0
B004BTXGRA,B004BTU8MG,Christmas Vacation Dedicate This House Green Adult T-Shirt Tee (X-Large),christmasvaca004-XL,84,0,0.10%,0.00%,96,0,0.09%,0.00%,98.94%,0.00%,1,0,1.19%,0.00%,$15.95,$0.00,1,0
B004BTXGRA,B004BTVRKS,Christmas Vacation Dedicate This House Green Adult T-Shirt Tee (Large),christmasvaca004-L,7,0,0.01%,0.00%,9,0,0.01%,0.00%,75.00%,0.00%,1,0,14.29%,0.00%,$15.95,$0.00,1,0
B004BTXGRA,B004BTVRM6,Christmas Vacation Dedicate This House Green Adult T-Shirt Tee (XX-Large),christmasvaca004-XXL,64,0,0.07%,0.00%,69,0,0.06%,0.00%,98.53%,0.00%,1,0,1.56%,0.00%,$15.95,$0.00,1,0
B07CK9WDCN,B004FSCI1C,TV Store Pineapple Express Saul Silver Shark Eating Kitten Gray Adult T-shirt Tee (Small),pineappleex001-S,7,0,0.01%,0.00%,12,0,0.01%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$19.95,$0.00,1,0
B07CK9WDCN,B004FSG7LE,Pineapple Express Saul Silver Shark Eating Kitten Gray Adult T-shirt Tee (Large),pineappleex001-L,8,0,0.01%,0.00%,10,0,0.01%,0.00%,90.00%,0.00%,1,0,12.50%,0.00%,$19.95,$0.00,1,0
B004Q72TDY,B004Q6ZH1Q,"PAUL Movie , Evolve This uni-sex T-Shirt , M Blue",paul001-M,8,0,0.01%,0.00%,11,0,0.01%,0.00%,30.00%,0.00%,2,0,25.00%,0.00%,$39.90,$0.00,1,0
B07C9J829C,B004RBU68O,Beer Bear+Deer Mac Navy Adult T-shirt Tee (XX-Large),alsunny022-XXL,8,0,0.01%,0.00%,9,0,0.01%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$24.95,$0.00,1,0
B07BV1W8GN,B004TNCJM6,Hangover The Alan Baby Bjorn With Graphic Human Tree Dark Khaki Adult Costume T-Shirt Tee (X-Large),hangover014-XL,14,0,0.02%,0.00%,19,0,0.02%,0.00%,94.74%,0.00%,1,0,7.14%,0.00%,$22.95,$0.00,1,0
B004X67H6W,B004X67H6W,NCIS Special Agents Logo Black Cap Adjustable Hat,ncishat,38,0,0.04%,0.00%,48,0,0.04%,0.00%,95.83%,0.00%,1,0,2.63%,0.00%,$19.95,$0.00,1,0
B08HKD31CC,B004XDMMEM,STAR WARS Return of The Jedi Last Battle Yoda Black Adult T-Shirt Tee (Medium),starwars017-M,10,0,0.01%,0.00%,12,0,0.01%,0.00%,83.33%,0.00%,1,0,10.00%,0.00%,$22.95,$0.00,1,0
B08HKD31CC,B004XDMMK6,STAR WARS Return of The Jedi Last Battle Yoda Black Adult T-Shirt Tee (XXX-Large),starwars017-XXXL,4,0,0.00%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$22.95,$0.00,1,0
B07C1BV7KW,B004XMZZCO,Hulkamania Hulk Hogan Sleeveless Red T-Shirt Tee (Adult Medium),hulk003red-M,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$24.95,$0.00,1,0
B07CP1YDKV,B0050DD5BI,Watchmen Bloody Smiley Face Black Adult T-Shirt Tee (Medium),watchmen006-M,15,0,0.02%,0.00%,18,0,0.02%,0.00%,88.89%,0.00%,1,0,6.67%,0.00%,$19.95,$0.00,1,0
B07CP1YDKV,B0050DD5HW,Watchmen Bloody Smiley Face Black Adult T-Shirt Tee (Large),watchmen006-L,14,0,0.02%,0.00%,20,0,0.02%,0.00%,84.21%,0.00%,1,0,7.14%,0.00%,$19.95,$0.00,1,0
B07CP1YDKV,B0050DD5RM,Watchmen Bloody Smiley Face Black Adult T-Shirt Tee (XX-Large),watchmen006-XXL,10,0,0.01%,0.00%,13,0,0.01%,0.00%,84.62%,0.00%,1,0,10.00%,0.00%,$19.95,$0.00,1,0
B0052FPBDY,B0052FPBDY,Scott Pilgrim vs. The World Pixel Skull Adult Black with White Ringers T-shirt Tee (Adult Small),scottpilgrim004-S,20,0,0.02%,0.00%,22,0,0.02%,0.00%,100.00%,0.00%,1,0,5.00%,0.00%,$21.95,$0.00,1,0
B07C5J9R6F,B0054RW2H8,Scott Pilgrim vs. The World Movie Wristband (Gold & Maroon),scottpilgrimwristband-GoldandMaroon,57,0,0.07%,0.00%,74,0,0.07%,0.00%,87.84%,0.00%,2,0,3.51%,0.00%,$9.90,$0.00,1,0
B07C9R13HJ,B0056B0DSC,The Big Bang Theory Bazinga! Red Baby Infant Romper Onesie (6 Months),bigbang007onesie-3/6M,6,0,0.01%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$19.95,$0.00,1,0
B07BJB2NYL,B0057Y2F3O,Dr. Seuss Oversized Cat in The Hat Turquoise Blue Juniors T-Shirt Tee (Juniors Small),drseuss015-S,35,1,0.04%,0.10%,43,1,0.04%,0.08%,97.62%,100.00%,1,0,2.86%,0.00%,$22.95,$0.00,1,0
B07C37GRCJ,B0058DSO8E,True Blood Sookie Stackhouse Merlotte's Bar & Grill T-shirt and Apron Costume Set (Juniors Medium),sookiecostume-M,12,0,0.01%,0.00%,14,0,0.01%,0.00%,91.67%,0.00%,1,0,8.33%,0.00%,$29.95,$0.00,1,0
B07CBQC87S,B005C510DE,Green Lantern The Logo with Striped Sleeves Green Adult T-Shirt Tee (Adult Large),greenlantern001stripes-L,37,0,0.04%,0.00%,41,0,0.04%,0.00%,94.87%,0.00%,1,0,2.70%,0.00%,$23.95,$0.00,1,0
B07CBQC87S,B005C510P2,Green Lantern The Logo with Striped Sleeves Green Adult T-Shirt Tee (Adult XX-Large),greenlantern001stripes-XXL,23,0,0.03%,0.00%,32,0,0.03%,0.00%,100.00%,0.00%,1,0,4.35%,0.00%,$23.95,$0.00,1,0
B07BXLZL7N,B005C51156,Superman Distressed Logo With Striped Sleeves Black Adult T-shirt Tee (Adult Large),super044stripes-L,8,0,0.01%,0.00%,10,0,0.01%,0.00%,90.00%,0.00%,1,0,12.50%,0.00%,$19.95,$0.00,1,0
B005C511LK,B005C511T2,The Flash Distressed Logo With Striped Sleeves Red Adult T-shirt Tee (Adult Small),theflash002stripes-S,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$19.95,$0.00,1,0
B07BX6YWQD,B005FRCE02,GLee Logo Rhinestones Hot Pink Juniors T-Shirt Tee (Juniors Large),glee012-L,7,0,0.01%,0.00%,9,0,0.01%,0.00%,75.00%,0.00%,1,0,14.29%,0.00%,$19.95,$0.00,1,0
B07BX6YWQD,B005FRCE3O,GLee Logo Rhinestones Hot Pink Juniors T-Shirt Tee (Juniors X-Large),glee012-XL,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$19.95,$0.00,1,0
B002W8PVGG,B005JEFI5Y,Power Rangers The Green Rangers Costume T-Shirt Tee (XXXL (3X)),powerrangers009-XXXL,7,0,0.01%,0.00%,8,0,0.01%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$21.95,$0.00,1,0
B07BYYL6NT,B005N02EMY,TV Store Wrestler Halloween Costume Hogan Mania Deluxe Complete Set Cosplay Party Outfit,hulkhogancostumesetREDsunREDban-M,68,0,0.08%,0.00%,98,0,0.09%,0.00%,96.91%,0.00%,1,0,1.47%,0.00%,$62.99,$0.00,1,0
B07BYYL6NT,B005N02EO2,Wrestler Halloween Costume Hogan Mania Deluxe Complete Set Cosplay Party Outfit,hulkhogancostumesetYELsunYELban-XL,37,1,0.04%,0.10%,47,2,0.04%,0.15%,100.00%,100.00%,1,0,2.70%,0.00%,$62.99,$0.00,1,0
B07BYYL6NT,B005N02EOC,TV Store Wrestler Halloween Costume Hogan Mania Deluxe Complete Set Cosplay Party Outfit,hulkhogancostumesetREDsunREDban-L,15,0,0.02%,0.00%,21,0,0.02%,0.00%,78.95%,0.00%,1,0,6.67%,0.00%,$62.99,$0.00,1,0
B005QR8VIA,B005QR8WB6,Simpsons Duff Beer Light Blue Sleeveless Adult Tee (Adult X-Large),simp023-XL,12,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,$22.95,$0.00,1,0
B07C3H94X7,B005RF3ZRI,Chuck Buy More Electronics Store Employee Green Costume Tee Polo (Adult Medium),chucknbc003-M,7,0,0.01%,0.00%,8,0,0.01%,0.00%,75.00%,0.00%,1,0,14.29%,0.00%,$29.95,$0.00,1,0
B0921MX3VQ,B005T77KZC,Ghostbusters Full Venkman's Costume with Backpack Print Sand Adult T-Shirt Tee (Adult Large),ghost016-L,4,0,0.00%,0.00%,8,0,0.01%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$19.95,$0.00,1,0
B0921MX3VQ,B005T77N4A,Ghostbusters Full Venkman's Costume with Backpack Print Sand Adult T-Shirt Tee (Adult XXX-Large),ghost016-XXXL,17,0,0.02%,0.00%,28,0,0.02%,0.00%,92.86%,0.00%,1,0,5.88%,0.00%,$19.95,$0.00,1,0
B07BKP93SV,B005T77UV6,Ghostbusters Executioner Stantz Full Costume with Backpack Print Sand Adult T-Shirt Tee (Adult XX-Large),ghost017-XXL,4,0,0.00%,0.00%,11,0,0.01%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$19.95,$0.00,1,0
B07CQYF4MT,B005UNJCWO,Tootsie Roll Fruit Rolls Candy Vanilla Aqua Costume Tank Dress (Juniors Medium),tootsiecolortankAqua-M,15,0,0.02%,0.00%,27,0,0.02%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$14.95,$0.00,1,0
B07CQYF4MT,B005UNJCYC,Tootsie Roll Fruit Rolls Candy Orange Costume Tank Dress (Juniors Small),tootsiecolortankOrange-S,20,0,0.02%,0.00%,35,0,0.03%,0.00%,96.77%,0.00%,1,0,5.00%,0.00%,$14.95,$0.00,1,0
B07CQYF4MT,B005UNJD5A,Tootsie Roll Fruit Rolls Candy Vanilla Aqua Costume Tank Dress (Juniors Large),tootsiecolortankAqua-L,6,0,0.01%,0.00%,7,0,0.01%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$14.95,$0.00,1,0
B07CQYF4MT,B005UNJDTQ,Tootsie Roll Fruit Rolls Candy Cherry Pink Costume Tank Dress (Juniors Small),tootsiecolortankPink-S,24,0,0.03%,0.00%,33,0,0.03%,0.00%,96.00%,0.00%,1,0,4.17%,0.00%,$14.95,$0.00,1,0
B07CQYF4MT,B005UNJFQ2,Tootsie Roll Fruit Rolls Candy Lime Green Costume Tank Dress (Juniors Small),tootsiecolortankGreen-S,17,0,0.02%,0.00%,20,0,0.02%,0.00%,94.12%,0.00%,1,0,5.88%,0.00%,$14.95,$0.00,1,0
B07BMVR6ZV,B005XCT8W6,Sun Drop Citrus Soda Green Costume Juniors T-Shirt Tee (Juniors Large),sundrop001-L,6,0,0.01%,0.00%,7,0,0.01%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$19.95,$0.00,1,0
B000RL65EC,B006869AHE,Greatest American Hero The Shirt Red (Adult 3X),greatest002-XXXL,7,0,0.01%,0.00%,9,0,0.01%,0.00%,87.50%,0.00%,1,0,14.29%,0.00%,$21.95,$0.00,1,0
B07C6DR6BY,B006K0I3LM,Jack Daniel's Whiskey Old No. 7 Tenessee Label Adult Black T-Shirt-XXXL,JackDaniels001-MensShirt-3XL,18,0,0.02%,0.00%,22,0,0.02%,0.00%,88.24%,0.00%,1,0,5.56%,0.00%,$22.95,$0.00,1,0
B00QZBOIK6,B006V2EXHW,Ripple Junction Doctor Who Keep Calm and Don't Blink Adult T-Shirt Small Royal,drwho012-S,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$19.95,$0.00,1,0
B00746SAK0,B00746SBSQ,Spider-Man I'm Kinda Amazing Red Mens T-Shirt Tee (Adult XX-Large),spider017-XXL,5,0,0.01%,0.00%,7,0,0.01%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$19.95,$0.00,1,0
B07CM11HRV,B007A2IUC6,Melting Sheldon Cooper The Big Bang Theory Black T-Shirt (Adult Medium),rubiks002-M,38,1,0.04%,0.10%,47,1,0.04%,0.08%,88.64%,100.00%,1,0,2.63%,0.00%,$16.95,$0.00,1,0
B07C2C7K58,B007EZB0OE,Sun Drop Citrus Soda Green Costume Mens T-shirt (Adult Small),sundrop001MENS-S,14,0,0.02%,0.00%,44,0,0.04%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$21.95,$0.00,1,0
B07C2C7K58,B007EZB1K2,Sun Drop Citrus Soda Green Costume Mens T-shirt (Adult XX-Large),sundrop001MENS-XXL,17,0,0.02%,0.00%,30,0,0.03%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,$21.95,$0.00,1,0
B07BTWHSXB,B007HB6HZ2,Eastbound & Down Myrtle Beach Mermen Logo 55 Carolina Blue Adult T-Shirt (Adult XX-Large),eastbound018-XXL,17,0,0.02%,0.00%,20,0,0.02%,0.00%,94.12%,0.00%,1,0,5.88%,0.00%,$21.95,$0.00,1,0
B007JR1TUW,B007JR1TUW,Sons of Anarchy Samcro Embossed Metal Belt Buckle,sonofanarchybuckle002,34,0,0.04%,0.00%,40,0,0.04%,0.00%,95.00%,0.00%,1,0,2.94%,0.00%,$19.95,$0.00,1,0
B07BS3YC9C,B007W58NCI,Arrested Development Distressed Bluth's Original Frozen Banana Royal Blue Heather Mens T-shirt (Adult Medium),arrested011-M,11,0,0.01%,0.00%,13,0,0.01%,0.00%,87.50%,0.00%,1,0,9.09%,0.00%,$21.95,$0.00,1,0
B07C4KSWM2,B007Z3U38E,Community Cha-Chang Charcoal Mens T-Shirt (Adult XX-Large),community005-XXL,1,0,0.00%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$12.95,$0.00,1,0
B07CBQC87S,B0081GKTWE,Green Lantern The Logo with Striped Sleeves Green Adult T-Shirt Tee,greenlantern001stripes-XXXL,14,0,0.02%,0.00%,17,0,0.02%,0.00%,88.89%,0.00%,1,0,7.14%,0.00%,$23.95,$0.00,1,0
B07CRBN82Y,B0081JALSS,Workaholics Fur Sure Blake White Mens T-Shirt (Adult XX-Large),workaholics006-XXL,7,0,0.01%,0.00%,11,0,0.01%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$19.95,$0.00,1,0
B0081JAN7C,B0081JAN7C,New World Wrestling Black Mens Sleeveless T-Shirt,nwo001-M,97,0,0.11%,0.00%,152,0,0.14%,0.00%,98.68%,0.00%,1,0,1.03%,0.00%,$21.95,$0.00,1,0
B0081JAP0C,B0081JAP0C,New World Wrestling Black Mens Sleeveless T-Shirt - 2X-Large,nwo001-XXL,91,0,0.10%,0.00%,119,0,0.11%,0.00%,98.32%,0.00%,1,0,1.10%,0.00%,$21.95,$0.00,1,0
B07C3N9ML3,B0083WYGUM,Eastbound & Down I Rented This Hooker Black Sleeveless T-Shirt (Adult Medium),eastbound019-M,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$19.95,$0.00,1,0
B07CN77BHQ,B0085N9FVO,Seinfeld #1 Dad Light Blue Mens T-Shirt (Adult XX-Large),sein034-XXL,6,0,0.01%,0.00%,8,0,0.01%,0.00%,37.50%,0.00%,1,0,16.67%,0.00%,$17.95,$0.00,1,0
B07CFKWPKG,B0085NX5GU,Barney The Legendary Pajama Suit Four Pieces Silk PJs Halloween Costume Cosplay,suitpajamas001black-M,52,0,0.06%,0.00%,67,0,0.06%,0.00%,100.00%,0.00%,1,0,1.92%,0.00%,$59.95,$0.00,1,0
B07CFKWPKG,B0085NX632,How I Met Your Mother Black Silk Pajama Suit with White Shirt (Black) (Mens X-Large),suitpajamas001black-XL,18,0,0.02%,0.00%,21,0,0.02%,0.00%,88.89%,0.00%,1,0,5.56%,0.00%,$59.95,$0.00,1,0
B07CFKWPKG,B0085NX6QY,How I Met Your Mother Purple Silk Pajama Suit with Gray Shirt (Iron Purple) (Mens Medium),suitpajamas001purple-M,25,0,0.03%,0.00%,37,0,0.03%,0.00%,100.00%,0.00%,1,0,4.00%,0.00%,$59.95,$0.00,1,0
B07CFKWPKG,B0085NX6W8,How I Met Your Mother Grey Silk Pajama Suit with White Shirt (Grey) (Mens X-Large),suitpajamas001grey-XL,43,0,0.05%,0.00%,48,0,0.04%,0.00%,100.00%,0.00%,1,0,2.33%,0.00%,$59.95,$0.00,1,0
