(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B07WHDKKH8,B07WD57RQV,Costume Agent Adult Sunglasses Halloween Accessory Gothic Vampire Glasses (Red),100595-GothicVampireRedGlasses,126,0,0.04%,0.00%,156,0,0.04%,0.00%,98.00%,0.00%,2,0,1.59%,0.00%,$29.90,$0.00,2,0
B07WGHWX59,B07WDCZQ3D,Adult Pineapple Express Saul Halloween Costume Pants (X-Large) Red,PineappleExpressPants-XL,26,0,0.01%,0.00%,41,0,0.01%,0.00%,92.50%,0.00%,2,0,7.69%,0.00%,$59.90,$0.00,2,0
B07VQ8N7PK,B07WDYMT9F,Adult Dynamite Deluxe Costume Moon Boots Size 10/11,100585-MoonBoots-10/11,28,0,0.01%,0.00%,33,0,0.01%,0.00%,96.30%,0.00%,2,0,7.14%,0.00%,$119.98,$0.00,2,0
B07WSQJPWK,B07WNRQYXX,Train Conductor Engineer Child Deluxe Halloween Costume Set (8/9),220714-TrainEngineerChildCostume-8/9,9,0,0.00%,0.00%,10,0,0.00%,0.00%,88.89%,0.00%,2,0,22.22%,0.00%,$67.90,$0.00,2,0
B07WW5BNHY,B07WW7NYD4,The Simpsons Duff Beer Logo Adult Red T-Shirt (Medium),10056227-DuffBeerShirt-M,6,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,$43.90,$0.00,2,0
B07WW6QCG6,B07WW8LL21,"Shark Chub Suit Inflatable Adult Halloween Costume (Teen, Yellow)",220078-SharkChubSuitYellow-Teen,22,0,0.01%,0.00%,30,0,0.01%,0.00%,75.86%,0.00%,2,0,9.09%,0.00%,$79.98,$0.00,2,0
B07XMFPZL7,B07XKDVB28,Celtic Knot Wedding Ring Outlander Stainless Steel Prop Accessory (Size 5.5),CelticRing-5.5,8,0,0.00%,0.00%,8,0,0.00%,0.00%,87.50%,0.00%,2,0,25.00%,0.00%,$45.90,$0.00,2,0
B07YBDSTJZ,B07YBCP75D,Flint Tropics White Basketball Shorts Adult Halloween Costume,220743-FlintTropicsSHORTS-L/XL,5,1,0.00%,0.03%,7,1,0.00%,0.02%,50.00%,0.00%,3,0,60.00%,0.00%,$110.97,$0.00,2,0
B07YBGCDG2,B07YBDVF2D,Adult Halloween Tropical Hopper Costume Hawaiian Button Down Shirt (Large) Multicoloured,204088-HopperHawaiianShirt-L,15,0,0.00%,0.00%,16,0,0.00%,0.00%,87.50%,0.00%,2,0,13.33%,0.00%,$73.90,$0.00,2,0
B07YBGCDG2,B07YBF3NYY,Adult Halloween Tropical Hopper Costume Hawaiian Button Down Shirt (XX-Large) Multicoloured,204088-HopperHawaiianShirt-XXL,29,0,0.01%,0.00%,31,0,0.01%,0.00%,96.67%,0.00%,2,0,6.90%,0.00%,$73.90,$0.00,2,0
B07YGTK3FZ,B07YGYMC32,Underboss Rick and Morty Adult Dimension Portal T-Shirt and Lounge Pants Pajama Set Multicoloured,RM0314-TShirtPantsPajamaSet-XXL,30,0,0.01%,0.00%,39,0,0.01%,0.00%,88.57%,0.00%,2,0,6.67%,0.00%,$59.98,$0.00,2,0
B07ZL25QG1,B07ZL25QG1,"Toy Story Woody and Jessie Halloween Cosplay Costume Belt (Medium - 34"" - 38"") Brown",TSM20002TV-WoodyBelt-M,38,1,0.01%,0.03%,46,1,0.01%,0.02%,97.83%,100.00%,2,0,5.26%,0.00%,$47.90,$0.00,2,0
B08178G48N,B081771NZB,Sleigh Ride Adult Ugly Christmas Sweater Multicolored,methodman-sweater-sleighride-2X,83,0,0.03%,0.00%,95,0,0.02%,0.00%,100.00%,0.00%,2,0,2.41%,0.00%,$49.90,$0.00,2,0
B081VX1MBF,B081VTJL98,Trix Silly Rabbit Plush Lounge Pants (Adult Medium),GM0002-TrixRabbitLoungePants-M,14,0,0.00%,0.00%,22,0,0.01%,0.00%,84.21%,0.00%,2,0,14.29%,0.00%,$25.90,$0.00,2,0
B081VX1MBF,B081VTWC61,Trix Silly Rabbit Plush Lounge Pants (Adult Large),GM0002-TrixRabbitLoungePants-L,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,$25.90,$0.00,2,0
B081ZFML7D,B081ZH7ZRY,Fruit Loops All Over Plush Lounge Pants (Adult Medium),KG0004-FruitLoopsLoungePants-M,14,0,0.00%,0.00%,23,0,0.01%,0.00%,90.91%,0.00%,2,0,14.29%,0.00%,$25.90,$0.00,2,0
B0848J5WFL,B0861D4P5Q,"Custom Football Jersey Womens Shirt Make Your OWN 2 Sided Personalized Team Uniforms (Navy, Medium)",Custom-LST307-Womens-Navy-M,5,0,0.00%,0.00%,10,0,0.00%,0.00%,90.00%,0.00%,2,0,40.00%,0.00%,$83.96,$0.00,2,0
B0887M6B4H,B08881D7WM,Hollywood Champion Adult White T-Shirt,3001-White-ChampionShirt-3XL,9,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$45.90,$0.00,2,0
B08CGNFQR1,B08CG7QY5H,Face Mask with Design Add Your Own Custom Image Reusable Cloth Mask with Filter (5 Pack),CustomFaceMask-5PACK,2,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,2,0,100.00%,0.00%,$67.90,$0.00,2,0
B08FF2LQ1R,B08FDZLNK6,"Mad Engine Ghostbusters Costume Adult T-Shirt - Short Sleeves Ghostbusters T-Shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",FYMSC20-ZeddemoreShirt-2XL,41,0,0.01%,0.00%,47,0,0.01%,0.00%,91.49%,0.00%,2,0,4.88%,0.00%,$43.90,$0.00,2,0
B08FF2LQ1R,B08FDZVBF2,"Mad Engine Ghostbusters Costume Adult T-Shirt - Short Sleeves Ghostbusters T-Shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",FXMSC20-SpenglerShirt-XL,44,0,0.01%,0.00%,52,0,0.01%,0.00%,97.92%,0.00%,2,0,4.55%,0.00%,$43.90,$0.00,2,0
B08FF2LQ1R,B08FDZYGYN,"Mad Engine Ghostbusters Costume Adult T-Shirt - Short Sleeves Ghostbusters T-Shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",FXMSC20-SpenglerShirt-2XL,31,0,0.01%,0.00%,34,0,0.01%,0.00%,93.94%,0.00%,2,0,6.45%,0.00%,$43.90,$0.00,2,0
B08FF2LQ1R,B08FF1YK7C,"Mad Engine Ghostbusters Costume Adult T-Shirt - Short Sleeves Ghostbusters T-Shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",G0MSC20-VenkmanShirt-XL,38,0,0.01%,0.00%,49,0,0.01%,0.00%,97.83%,0.00%,2,0,5.26%,0.00%,$43.90,$0.00,2,0
B08FF2LQ1R,B08FF268C6,"Mad Engine Ghostbusters Costume Adult T-Shirt - Short Sleeves Ghostbusters T-Shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",G0MSC20-VenkmanShirt-S,117,4,0.04%,0.12%,139,4,0.04%,0.09%,89.74%,100.00%,2,1,1.71%,25.00%,$43.68,$21.73,2,1
B08GGCJ9M5,B08GGCJ9M5,The Riddler Villain Neck Tie Halloween Costume Accessory Green,220795-RiddlerTie,18,0,0.01%,0.00%,29,0,0.01%,0.00%,89.66%,0.00%,2,0,11.11%,0.00%,$25.90,$0.00,2,0
B07YBDSTJZ,B08GGDKFVL,Flint Tropics White Basketball Shorts Adult Halloween Costume,220783-FlintTropicShorts-S/M,49,1,0.02%,0.03%,67,1,0.02%,0.02%,100.00%,0.00%,2,0,4.08%,0.00%,$73.90,$0.00,2,0
B07YBDSTJZ,B08GGDKFVM,Flint Tropics White Basketball Shorts Adult Halloween Costume,220783-FlintTropicShorts-2XL,20,0,0.01%,0.00%,29,0,0.01%,0.00%,96.00%,0.00%,2,0,10.00%,0.00%,$73.90,$0.00,2,0
B08GV79ZN3,B08GV221D4,Halloween and Cosplay Costume - Bert and Ernie Sesame Street T-Shirt Medium,4U9ML-ERNIE-CostumeShirt-M,213,2,0.07%,0.06%,287,2,0.07%,0.05%,97.82%,100.00%,2,0,0.94%,0.00%,$59.90,$0.00,2,0
B08HP6WFD6,B08HPCLF7T,Checkered Overalls Adult Game Day Halloween Costume Cosplay Green,220778-BigBoyOverall-GREEN-L/XL,37,0,0.01%,0.00%,48,0,0.01%,0.00%,75.00%,0.00%,2,0,5.41%,0.00%,$89.90,$0.00,2,0
B08HPXH166,B08HPKCVL3,Mean Girls Jingle Bell Santa Claus Halloween Costume Set Red,220781-MeanGirlsSantaCostume-S,14,0,0.00%,0.00%,18,0,0.00%,0.00%,84.62%,0.00%,2,0,14.29%,0.00%,$119.90,$0.00,2,0
B08J8DD8RV,B08J8BS65R,Mad Engine Toy Story Buzz Lightyear All the Buzz Costume Pajama Shirt and Pants Set White,10068387-BuzzPajamaSet-S,18,0,0.01%,0.00%,22,0,0.01%,0.00%,76.19%,0.00%,2,0,11.11%,0.00%,$97.90,$0.00,2,0
B08JQNVQFV,B08JQMJHCF,Mad Engine Power Rangers Logo Halloween Costume Crew Socks (Yellow),PKPR045-PowerRangersSocks-Yellow,31,1,0.01%,0.03%,35,1,0.01%,0.02%,93.55%,100.00%,2,0,6.45%,0.00%,$19.90,$0.00,2,0
B08JRS7JVQ,B08JRYY44J,"Costume Agent Hooters Costume Set - 4 Pcs For Girls | Halloween Costume Includes Top, Shirt & Socks | White Top with Orange Shorts for Comic Con, Cosplay and Themed Birthday Party",HootersCostumeSet&Socks-FBA-L,27,1,0.01%,0.03%,36,1,0.01%,0.02%,90.63%,100.00%,2,0,7.41%,0.00%,$99.90,$0.00,2,0
B08JRS7JVQ,B08JS6T4JK,"Costume Agent Hooters Costume Set - 4 Pcs For Girls | Halloween Costume Includes Top, Shirt & Socks | White Top with Orange Shorts for Comic Con, Cosplay and Themed Birthday Party",HootersCostumeSet&Socks-S,49,0,0.02%,0.00%,58,0,0.01%,0.00%,58.49%,0.00%,2,0,4.08%,0.00%,$99.90,$0.00,2,0
B08KR95DFQ,B08KRNP669,Dumb and Dumber Tuxedo Halloween Costume Cosplay,220786-LT-DumbDumber-BLUE-L,88,0,0.03%,0.00%,102,0,0.03%,0.00%,96.72%,0.00%,2,0,2.27%,0.00%,$199.90,$0.00,2,0
B08KSLNKPM,B08KSL59CK,Women's/Junior's M&M's Candy Cartoon Character Full Body T-Shirt (4 Colors) Green,M&M-Green-JUNIORS-Shirt-XS,24,2,0.01%,0.06%,29,2,0.01%,0.05%,90.91%,0.00%,2,0,8.33%,0.00%,$43.90,$0.00,2,0
B08KSJLP51,B08KSL6WDL,M&M's Candy Character Full Body Adult T-Shirt Tee Red,M&M-Red-ADULT-Shirt-S,111,1,0.04%,0.03%,144,1,0.04%,0.02%,98.75%,100.00%,2,0,1.80%,0.00%,$41.90,$0.00,2,0
B08KWJJWD8,B08KWKFJGB,Violet Chub Suit Inflatable Halloween Costume (Adult),220082-VioletChubSuit-ADULT,63,0,0.02%,0.00%,83,0,0.02%,0.00%,93.98%,0.00%,2,0,3.17%,0.00%,$99.98,$0.00,2,0
B08L6PSRDB,B08L6QXV9C,Rockford Peaches Halloween Cosplay Costume Set - Baseball Player Costume for Boys & Youth,220753-RockfordPeachesBOYS-7/8,11,0,0.00%,0.00%,16,0,0.00%,0.00%,100.00%,0.00%,2,0,18.18%,0.00%,$79.90,$0.00,2,0
B08L6PSRDB,B08L6T2NQP,Rockford Peaches Halloween Cosplay Costume Set - Baseball Player Costume for Boys & Youth,220753-RockfordPeachesBOYS-4/5,8,0,0.00%,0.00%,9,0,0.00%,0.00%,62.50%,0.00%,2,0,25.00%,0.00%,$79.90,$0.00,2,0
B08LMMYL27,B08LMSZK64,Master Roshi Halloween Costume Button Down Shirt Cosplay Orange,220793-MasterRoshiShirt-M,33,0,0.01%,0.00%,37,0,0.01%,0.00%,96.97%,0.00%,2,0,6.06%,0.00%,$69.90,$0.00,2,0
B08LQMJN5L,B08LQNDKDT,"Power Rangers Blue Costume T-Shirt(Blue,Small)",PowerRangers-Blue-SLShirt-S,135,0,0.04%,0.00%,153,0,0.04%,0.00%,13.19%,0.00%,2,0,1.48%,0.00%,$39.90,$0.00,2,0
B08LQMJN5L,B08LQQL3JS,"Power Rangers White Costume T-Shirt(White,XXL)",PowerRangers-White-SLShirt-2XL,141,1,0.05%,0.03%,172,1,0.04%,0.02%,34.18%,0.00%,2,0,1.42%,0.00%,$39.90,$0.00,2,0
B08LQMJN5L,B08LQR93QB,"Power Rangers Green Costume T-Shirt(Green,Small)",PowerRangers-Green-SLShirt-S,152,2,0.05%,0.06%,187,3,0.05%,0.07%,13.10%,0.00%,2,0,1.32%,0.00%,$39.90,$0.00,2,0
B08N2N22XV,B08N32W2TH,The Big Lebowski Bowling Pins Red Lounge Pants,BLSA2565TV-BigLebowskiPinsPants-M,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,$25.90,$0.00,2,0
B08NTPNSL1,B08NTMDYSV,Briefly Stated Top Gun Flight Suit Costume Pajama Union Suit - M,XO011MBSTV-TopGunPajamaSuit-M,20,0,0.01%,0.00%,20,0,0.01%,0.00%,56.25%,0.00%,2,0,10.00%,0.00%,$53.98,$0.00,2,0
B08NTPNSL1,B08NTNNTXQ,Briefly Stated Top Gun Flight Suit Costume Pajama Union Suit - 3XL,XO011MBSTV-TopGunPajamaSuit-3XL,20,0,0.01%,0.00%,26,0,0.01%,0.00%,95.83%,0.00%,2,0,10.00%,0.00%,$53.98,$0.00,2,0
B0934Q85CV,B0934Q85CV,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, l, Regular, Michelangelo)",TMNTShirt-Youth-Mike-L,21,0,0.01%,0.00%,30,0,0.01%,0.00%,96.67%,0.00%,2,0,9.52%,0.00%,$39.90,$0.00,2,0
B077F5WFNB,B0977MDQ33,"Costume Agent Inflatable Indoor and Outdoor Christmas Decoration (4 feet, Reindeer)",Inflatable001-HumpReindeer4feet1,323,10,0.11%,0.31%,399,15,0.10%,0.35%,99.24%,93.33%,2,0,0.62%,0.00%,$159.98,$0.00,2,0
B077F5WFNB,B0977N2BHL,"Costume Agent Inflatable Indoor and Outdoor Christmas Decoration (4 feet, Trump 4ft)",Inflatable001-Trump4feet-1,104,0,0.03%,0.00%,118,0,0.03%,0.00%,99.12%,0.00%,2,0,1.92%,0.00%,$119.90,$0.00,2,0
B099XBX216,B099X9JCH3,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-PUR-FBA-M,16,0,0.01%,0.00%,23,0,0.01%,0.00%,91.30%,0.00%,2,0,12.50%,0.00%,$45.90,$0.00,2,0
B099XBX216,B099X9NM5F,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt 2XL,HiddenTempleShirt-PURP-2XL,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,$31.90,$0.00,2,0
B099XBX216,B099XB42NB,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-ORA-FBA-2X,11,0,0.00%,0.00%,11,0,0.00%,0.00%,88.89%,0.00%,2,0,18.18%,0.00%,$45.90,$0.00,2,0
B099XBX216,B099XB4TNC,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GRY-FBA-L,17,0,0.01%,0.00%,32,0,0.01%,0.00%,90.32%,0.00%,2,0,11.76%,0.00%,$45.90,$0.00,2,0
B099XBX216,B099XBFS67,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt MEDIUM,HiddenTempleShirt-GREY-M,5,0,0.00%,0.00%,7,0,0.00%,0.00%,80.00%,0.00%,2,0,40.00%,0.00%,$31.90,$0.00,2,0
B099XBX216,B099XBGC5M,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-PUR-FBA-2X,13,0,0.00%,0.00%,18,0,0.00%,0.00%,73.33%,0.00%,2,0,15.38%,0.00%,$45.90,$0.00,2,0
B099XBX216,B099XBRVJ7,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt XL,HiddenTempleShirt-GREEN-XL,10,0,0.00%,0.00%,13,0,0.00%,0.00%,92.31%,0.00%,2,0,20.00%,0.00%,$31.90,$0.00,2,0
B099XBX216,B099XBT1VF,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-PURP-XL,11,0,0.00%,0.00%,14,0,0.00%,0.00%,72.73%,0.00%,2,0,18.18%,0.00%,$43.90,$0.00,2,0
B099XBX216,B099XBV6W1,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt XL,HiddenTempleShirt-ORANG-XL,5,0,0.00%,0.00%,7,0,0.00%,0.00%,80.00%,0.00%,2,0,40.00%,0.00%,$31.90,$0.00,2,0
B099XBX216,B099XC5DL3,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt 2XL,HiddenTempleShirt-GREEN-2XL,6,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,$31.90,$0.00,2,0
B099XBX216,B099XCFWNT,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GRN-FBA-M,12,0,0.00%,0.00%,18,0,0.00%,0.00%,88.24%,0.00%,3,0,25.00%,0.00%,$68.85,$0.00,2,0
B099XBX216,B099XCJVBN,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirt-PURP-L,6,0,0.00%,0.00%,6,0,0.00%,0.00%,60.00%,0.00%,2,0,33.33%,0.00%,$31.90,$0.00,2,0
B099XBX216,B099XCKV7Z,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt SMALL,HiddenTempleShirt-RED-S,31,1,0.01%,0.03%,39,1,0.01%,0.02%,66.67%,0.00%,4,0,12.90%,0.00%,$63.80,$0.00,2,0
B099XBX216,B099XCS2XQ,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GRN-FBA-L,16,0,0.01%,0.00%,22,0,0.01%,0.00%,86.36%,0.00%,2,0,12.50%,0.00%,$45.90,$0.00,2,0
B099XBX216,B099XDMTZ5,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt MEDIUM,HiddenTempleShirt-BLUE-M,9,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$31.90,$0.00,2,0
B099XBX216,B099XFJ6L7,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-RED-XL,13,0,0.00%,0.00%,21,0,0.01%,0.00%,88.89%,0.00%,2,0,15.38%,0.00%,$43.90,$0.00,2,0
B09BW3NQQT,B09BW21L76,Adult Unisex Complete Quailman Superhero Character Halloween Cosplay Costume,220799-QuailMan-L,21,0,0.01%,0.00%,25,0,0.01%,0.00%,86.96%,0.00%,2,0,9.52%,0.00%,$115.90,$0.00,2,0
B09BW3NQQT,B09BW36ZWP,Adult Unisex Complete Quailman Superhero Character Halloween Cosplay Costume,220799-QuailMan-S,10,0,0.00%,0.00%,14,0,0.00%,0.00%,84.62%,0.00%,2,0,20.00%,0.00%,$115.90,$0.00,2,0
B09CQB9K2R,B09CQ9VSG5,Kids Youth Toddler Blue's Detective Dog Character Halloween Cosplay Costume Shirt,220813-CluesShirtKIDS-GREEN-3T,25,0,0.01%,0.00%,30,0,0.01%,0.00%,72.41%,0.00%,2,0,8.00%,0.00%,$59.90,$0.00,2,0
B09CQB9K2R,B09CQC1DKX,Kids Youth Toddler Blue's Detective Dog Character Halloween Cosplay Costume Shirt,220813-CluesShirtKIDS-GREEN-5/6,14,0,0.00%,0.00%,22,0,0.01%,0.00%,50.00%,0.00%,2,0,14.29%,0.00%,$59.90,$0.00,2,0
B09DXKDKB8,B09DXLTMF3,"Power Rangers Mighty Morphin Black Boys Youth Armor Costume T-Shirt (LG, Black)",PRangersShirtYouth-Black-L,122,3,0.04%,0.09%,148,6,0.04%,0.14%,0.00%,0.00%,2,0,1.64%,0.00%,$39.90,$0.00,2,0
B09FYL54M7,B09FYK6LKY,Crue Jones RAD Replica Long Sleeve Red Sublimation Jersey Halloween Costume Cosplay,220851-CruJones-2XL,9,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$99.90,$0.00,2,0
B07CKFHYJT,B09G3GSDN4,Step Brothers Pablo Cruise Adult Gray and Maroon Raglan T-Shirt (3X-Large),stepbros010-3XL,12,0,0.00%,0.00%,13,0,0.00%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,$49.90,$0.00,2,0
B09CQB9K2R,B09GPQND7D,"Halloween Costume ""Blue and Detective"" Green Striped Kids Shirt (blue, 2T)",220759-CluesShirtKIDS-BLUE-2T,50,0,0.02%,0.00%,71,0,0.02%,0.00%,65.91%,0.00%,2,0,4.00%,0.00%,$67.90,$0.00,2,0
B09HDGHLDW,B09HCR2FRJ,Kids/Youth/Toddler Christmas Pink Bunny Jumpsuit Halloween Christmas Costume,220823-PinkBunny-KIDS-7/8,12,0,0.00%,0.00%,15,0,0.00%,0.00%,93.33%,0.00%,3,0,25.00%,0.00%,$119.97,$0.00,2,0
B09HDGHLDW,B09HCRCTSL,Kids/Youth/Toddler Christmas Pink Bunny Jumpsuit Halloween Christmas Costume,220823-PinkBunny-KIDS-10/12,14,0,0.00%,0.00%,15,0,0.00%,0.00%,100.00%,0.00%,2,0,14.29%,0.00%,$79.98,$0.00,2,0
B09HDGHLDW,B09HCSJ7NR,Kids/Youth/Toddler Christmas Pink Bunny Jumpsuit Halloween Christmas Costume,220823-PinkBunny-KIDS-5/6,8,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,$79.98,$0.00,2,0
B09HHM7R6N,B09HHMKD4Z,Superhero Force Trooper Power Costume Halloween Pajamas Jumpsuit,220814-PowerRangerPJ-BLK-2XL,11,2,0.00%,0.06%,21,4,0.01%,0.09%,94.74%,66.67%,2,2,18.18%,100.00%,$106.82,$106.82,2,2
B09HHM7R6N,B09HHN9VSQ,Superhero Force Trooper Power Costume Halloween Pajamas Jumpsuit,220814-PowerRangerPJ-BLU-XL,10,2,0.00%,0.06%,16,3,0.00%,0.07%,92.31%,100.00%,2,1,20.00%,50.00%,$107.36,$53.41,2,1
B09HHM7R6N,B09HHNK9MM,Superhero Force Trooper Power Costume Halloween Pajamas Jumpsuit,220814-PowerRangerPJ-RED-2XL,19,3,0.01%,0.09%,21,5,0.01%,0.12%,81.25%,100.00%,2,2,10.53%,66.67%,$106.82,$106.82,2,2
B07WW6QCG6,B09HJJNTGL,"Shark Chub Suit Inflatable Adult Halloween Costume (Youth, Blue)",220079-SharkChubSuitBlue-YOUTH,28,0,0.01%,0.00%,34,0,0.01%,0.00%,75.76%,0.00%,2,0,7.14%,0.00%,$79.98,$0.00,2,0
B09HL9G86S,B09HL8VSP3,Cousin Eddie Christmas White Shoes Halloween Costume Footwear (Numeric_12),100581-CousinEddieShoe-12,89,0,0.03%,0.00%,106,0,0.03%,0.00%,98.10%,0.00%,2,0,2.25%,0.00%,$149.98,$0.00,2,0
B09HL9G86S,B09HLBM8MG,Cousin Eddie Christmas White Shoes Halloween Costume Footwear (Numeric_13),100581-CousinEddieShoe-13,38,1,0.01%,0.03%,49,1,0.01%,0.02%,97.87%,100.00%,2,0,5.26%,0.00%,$149.98,$0.00,2,0
B09HP3VH7H,B09HP4NZ5S,"Hulkamania Costume Complete Set Youth Halloween Set (Red Sunglasses/Red Bandana, Medium)",HulkamaniaKIDS-RedSunRedBan-M,9,0,0.00%,0.00%,11,0,0.00%,0.00%,90.00%,0.00%,2,0,22.22%,0.00%,$79.98,$0.00,2,0
B09HWLGYZC,B09HWHYV1Y,Golf Rainbow Cardigan Sweater Caddy Halloween Costume Cosplay,204092-RainbowCardigan-S,16,0,0.01%,0.00%,23,0,0.01%,0.00%,94.74%,0.00%,2,0,12.50%,0.00%,$107.90,$0.00,2,0
B09LJ47KZM,B09LJ26QWY,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102026-InfOrnament-25-Green,89,3,0.03%,0.09%,114,3,0.03%,0.07%,96.88%,100.00%,2,0,2.25%,0.00%,$75.90,$0.00,2,0
B09LJ47KZM,B09LJ3CHLC,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102026-InfOrnament-25-Red,84,3,0.03%,0.09%,93,3,0.02%,0.07%,92.11%,66.67%,2,0,2.38%,0.00%,$75.90,$0.00,2,0
B09LJ47KZM,B09LJL5NDF,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102026-InfOrnament-25-White,70,4,0.02%,0.12%,80,7,0.02%,0.16%,84.21%,83.33%,5,4,7.14%,100.00%,$186.75,$148.80,2,1
B09LJ47KZM,B09LJPW8YB,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102026-InfOrnament-25-Blue,36,0,0.01%,0.00%,45,0,0.01%,0.00%,89.47%,0.00%,2,0,5.56%,0.00%,$75.90,$0.00,2,0
B09LMQG2JJ,B09LMRJWS1,Coca Cola Coke Bears and Snowflakes Red Lounge Pants,CCXX23IMNP-CokeBearSnow-L,18,0,0.01%,0.00%,29,0,0.01%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,$39.90,$0.00,2,0
B09LVT6QSS,B09LRFN6ZJ,Ripple Junction Rick and Morty Monster Face Pattern Adult Lounge Pants,RMSA3879TV-RickMortyPants-XL,31,0,0.01%,0.00%,38,0,0.01%,0.00%,100.00%,0.00%,2,0,6.45%,0.00%,$49.90,$0.00,2,0
B09MSQNC44,B09MSQQK8H,Toy Story Pizza Planet Delivery Red T-Shirt (3X-Large),YTAS2063TV-PizzaPlanetShirt-3XL,18,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,$53.90,$0.00,2,0
B09MSQNC44,B09MSRDWVQ,Toy Story Pizza Planet Delivery Red T-Shirt (Medium),YTAS2063TV-PizzaPlanetShirt-M,21,0,0.01%,0.00%,37,0,0.01%,0.00%,80.56%,0.00%,2,0,9.52%,0.00%,$53.90,$0.00,2,0
