(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B09LJ47KZM,B0B69MJLSS,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102028-InfOrnament-30-Green-FBA,61,1,0.03%,0.04%,67,1,0.02%,0.03%,93.75%,0.00%,5,0,8.20%,0.00%,$249.95,$0.00,2,0
B09LJ47KZM,B0B69MZQ51,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102027-InfOrnament-15-Silver,44,2,0.02%,0.08%,66,4,0.02%,0.12%,80.00%,100.00%,8,0,18.18%,0.00%,$207.60,$0.00,2,0
B09LJ47KZM,B0B69N6TZR,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102028-InfOrnament-30-Silver-FBA,35,2,0.02%,0.08%,37,3,0.01%,0.09%,95.83%,100.00%,5,0,14.29%,0.00%,$249.95,$0.00,2,0
B09LJ47KZM,B0B69XFWP9,"COSTUME AGENT Jumbo Christmas Balls - 15/18/25/30 Inch Oversized Ornaments | Extra Large Giant Holiball Inflatable Ornaments for Indoor Outdoor Christmas Decorations, Weddings & Birthday Parties",102027-InfOrnament-15-White-FBA,367,13,0.16%,0.51%,454,17,0.16%,0.50%,83.29%,100.00%,5,5,1.36%,38.46%,$50.88,$50.88,2,2
B0B78734F7,B0B7869T26,Rex Kwon Do Adult Black Polo Halloween Martial Arts Costume Polo T-Shirt (Small),nap027N-S,12,0,0.01%,0.00%,12,0,0.00%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,$55.90,$0.00,2,0
B00MEDQ1XQ,B0B835YCSW,"Costume Agent A League of Their Own Costume 3 Pcs - Rockford Peaches Costume AAGPBL with Red Hat & Belt | Baseball Dress for Comic Con, Cosplay, Themed Birthday Party & Halloween Costumes for Women",leagueoftheirowncostume-3X/4X,73,1,0.03%,0.04%,100,1,0.03%,0.03%,94.12%,100.00%,2,0,2.74%,0.00%,$109.90,$0.00,2,0
B0B8F5BTT3,B0B8F2ZH8W,South Colorado Kid Jacket and Gloves Deluxe Halloween Costume Cosplay,220903-EricCostume-M,101,0,0.04%,0.00%,128,0,0.04%,0.00%,95.04%,0.00%,2,0,1.98%,0.00%,$97.98,$0.00,2,0
B0B8F5BTT3,B0B8F3T5CG,South Colorado Kid Jacket and Gloves Deluxe Halloween Costume Cosplay,220905-KyleCostume-L,59,0,0.03%,0.00%,73,0,0.02%,0.00%,82.86%,0.00%,2,0,3.39%,0.00%,$89.98,$0.00,2,0
B0BHXX6CX3,B0B8GDBHB7,"Cheetos Men's Chester Cheetah Fleece Costume Union Suit, Sun Orange/White, Large",ChesterCheetosSuit-L,166,2,0.07%,0.08%,197,2,0.07%,0.06%,26.88%,50.00%,2,0,1.20%,0.00%,$77.90,$0.00,2,0
B0BHXX6CX3,B0B8GMNC94,"Cheetos Men's Chester Cheetah Fleece Costume Union Suit, Sun Orange/White, Small",ChesterCheetosSuit-S,179,1,0.08%,0.04%,217,1,0.07%,0.03%,98.07%,100.00%,2,0,1.12%,0.00%,$77.90,$0.00,2,0
B0B8K18Y4Z,B0B8K11ZGV,Vacation Movie Ellen Griswold Top and Skirt Set Halloween Costume Cosplay,220898-EllenGirswold-XL,10,0,0.00%,0.00%,11,0,0.00%,0.00%,88.89%,0.00%,2,0,20.00%,0.00%,$119.90,$0.00,2,0
B0B8T7TFHT,B0B8T5LWMN,Adult Unisex Ellen Griswold Christmas Vacation Movie Ugly Christmas Sweater Black,220887-EllenGriswoldSweater-L,17,0,0.01%,0.00%,18,0,0.01%,0.00%,88.24%,0.00%,2,0,11.76%,0.00%,$105.90,$0.00,2,0
B0B94SSNK2,B0B94QXCN3,Dazed Confused David Halloween Costume T-Shirt Tee White,DazedConfusedTedNugent-Shirt-L,20,0,0.01%,0.00%,30,0,0.01%,0.00%,100.00%,0.00%,2,0,10.00%,0.00%,$49.90,$0.00,2,0
B0B981VV5P,B0B983H6LX,Ripple Junction Ted Lasso Coach AFC Richmond Sweater Costume Long-Sleeve Sweatshirts for Cosplay & Halloween,220893-TedLassoSweater-L,13,0,0.01%,0.00%,15,0,0.01%,0.00%,93.33%,0.00%,2,0,15.38%,0.00%,$99.90,$0.00,2,0
B0B9CCD9G5,B0B9CC7R59,Todd & Margo Shiny Silver Workout Top and Pants Deluxe Sweatsuit Costume Set for Halloween & Cosplay,220888-ToddMargoShinySuit-L-XL,10,0,0.00%,0.00%,14,0,0.00%,0.00%,100.00%,0.00%,3,0,30.00%,0.00%,$173.85,$0.00,2,0
B0BBHCB38G,B0BBHCB38G,The Gemstones Pastor Man Halloween Costume Wig and Sideburn Cosplay,1257-DannyMcbrideWigSideburn,36,1,0.02%,0.04%,38,1,0.01%,0.03%,92.11%,100.00%,2,0,5.56%,0.00%,$49.90,$0.00,2,0
B0BBYB2CF5,B0BBXGR6SR,Lucy Comic Strip Good Grief Adult Halloween Costume Cosplay Blue Dress,220929-LucyDressAdult-XL,11,1,0.00%,0.04%,13,1,0.00%,0.03%,77.78%,0.00%,2,0,18.18%,0.00%,$89.90,$0.00,2,0
B0BC26V334,B0BC26V334,Ralphie Character Cracked Glasses Halloween Christmas Cosplay Costume Accessory,RalphieGlassesCrack,43,0,0.02%,0.00%,51,0,0.02%,0.00%,98.04%,0.00%,2,0,4.65%,0.00%,$29.90,$0.00,2,0
B0BGM9X61X,B0BGM9X61X,Costume Agent Clark Griswold Vacation Movie Christmas Santa Hat,220881-GriswoldHat-OS,23,0,0.01%,0.00%,27,0,0.01%,0.00%,92.59%,0.00%,2,0,8.70%,0.00%,$39.90,$0.00,2,0
B0BGMJXQMW,B0BGMJGPXX,Vacation Movie Moose Mug Acrylic Christmas Clear Eggnog Mug (1 Pack),103012-MooseMug-1pack,79,2,0.03%,0.08%,94,2,0.03%,0.06%,96.74%,50.00%,2,1,2.53%,50.00%,$25.77,$12.82,2,1
B0BGVSXRNW,B0BGVS5XLC,Jawas Space Wars Alien Cloak with LED Mask Halloween Costume Cosplay,220933-JawasCloakLEDMask-L-XL,22,0,0.01%,0.00%,28,0,0.01%,0.00%,100.00%,0.00%,2,0,9.09%,0.00%,$139.90,$0.00,2,0
B0BHX8ZSWP,B0BHX8ZSWP,Thinking Cap Bolts Light Blue and White Trucker Hat,220963-ThinkingCap,39,0,0.02%,0.00%,43,0,0.01%,0.00%,93.02%,0.00%,2,0,5.13%,0.00%,$29.90,$0.00,2,0
B0BYPPLJ7Q,B0BK1T18VY,MJC Adult Unisex Grinch Smiling All Over Santa Hat Ugly Christmas Pajama Lounge Pants,267345-GrinchPJPants-S,22,0,0.01%,0.00%,36,0,0.01%,0.00%,90.91%,0.00%,2,0,9.09%,0.00%,$39.90,$0.00,2,0
B0BYPPLJ7Q,B0BK1XJDG4,MJC Grinch All Over Santa Hat Christmas Pajamas Lounge Pants,267345-GrinchPJPants-3XL,21,0,0.01%,0.00%,27,0,0.01%,0.00%,91.67%,0.00%,2,0,9.52%,0.00%,$39.90,$0.00,2,0
B0BYPPLJ7Q,B0BK21WJFH,MJC Adult Unisex Smiling Grinch All Over Santa Hat Christmas Pajama Lounge Pants,267345-GrinchPJPants-L,12,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,$39.90,$0.00,2,0
B0BKBYW2M7,B0BK9ZS2XL,RIC Flair Nature Boy Haloween Costume Deluxe Robe Cosplay (Black),220894-RicFlairRobe-Deluxe-BLK,54,2,0.02%,0.08%,63,2,0.02%,0.06%,98.18%,100.00%,2,0,3.70%,0.00%,$89.90,$0.00,2,0
B0BKR2MKRV,B0BKR2YRBY,Pabst Blue Ribbon PBR Beer Distressed Logo Lounge Pants,PABR028MNP-PBRBeerPants-2XL,9,0,0.00%,0.00%,9,0,0.00%,0.00%,87.50%,0.00%,2,0,22.22%,0.00%,$45.90,$0.00,2,0
B0BKR2B3D4,B0BKR318NP,Mad Engine Mickey Mouse Santa Hat Big Face Ugly Christmas Sweater Green,DSSCCYNMLC-MickeyWool-XL,27,2,0.01%,0.08%,27,2,0.01%,0.06%,100.00%,100.00%,2,0,7.41%,0.00%,$69.90,$0.00,2,0
B0BN4R9XZ4,B0BN4T5P21,The Summer I Turned Pretty – Cousins Beach Knit Sweater Navy,210106-CousinsBeach-L,62,0,0.03%,0.00%,73,0,0.02%,0.00%,100.00%,0.00%,2,0,3.23%,0.00%,$129.90,$0.00,2,0
B0BYBF157H,B0BYB56Q3N,Teenage Mutant Ninja Turtles TMNT Halloween Costume Pajama Union Suit with Hood for Mens and Womens,NK0068-TMNTPJMike-S,90,0,0.04%,0.00%,124,0,0.04%,0.00%,83.33%,0.00%,2,0,2.22%,0.00%,$91.90,$0.00,2,0
B0BYBF157H,B0BYBF3SF2,Teenage Mutant Ninja Turtles TMNT Halloween Costume Pajama Union Suit with Hood for Mens and Womens,NK0063-TMNTPJLeonardo-M,15,0,0.01%,0.00%,24,0,0.01%,0.00%,79.17%,0.00%,2,0,13.33%,0.00%,$85.90,$0.00,2,0
B01LBRL76Q,B0C2WQGB8N,Caribbean Pirate Costume Boots Brown,100576BROWN-XXL,88,1,0.04%,0.04%,104,1,0.04%,0.03%,98.94%,100.00%,2,0,2.27%,0.00%,$151.90,$0.00,2,0
B072K9Y1SC,B0C2X879R9,Pro Wrestling Costume Boots,wrestlingboots-XXLY,127,1,0.06%,0.04%,149,1,0.05%,0.03%,93.18%,100.00%,2,0,1.57%,0.00%,$119.90,$0.00,2,0
B08LMMYL27,B0C8BS9L97,Adult Unisex Master Roshi Character Halloween Cosplay Costume Button Down Shirt,220793-MasterRoshiShirt-4XL,11,0,0.00%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,2,0,18.18%,0.00%,$69.90,$0.00,2,0
B08LMMYL27,B0C8BV9WR3,Adult Unisex Master Roshi Character Halloween Cosplay Costume Button Down Shirt,220793-MasterRoshiShirt-5XL,8,0,0.00%,0.00%,12,0,0.00%,0.00%,90.00%,0.00%,2,0,25.00%,0.00%,$69.90,$0.00,2,0
B0B9YMJ1HL,B0C9G96PN7,"Rainbow Star Pink Pines Cartoon Cosplay Sweater, Full Knitted Halloween Costume",220892-MabelPinesSweater-XS,62,1,0.03%,0.04%,78,1,0.03%,0.03%,95.59%,100.00%,2,0,3.23%,0.00%,$99.90,$0.00,2,0
B07BZPQQZY,B000A5LR20,Miami Vice Adult Black T-Shirt (Adult Small),miami036-S,19,0,0.01%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,1,0,5.26%,0.00%,$19.95,$0.00,1,0
B07CLSVKTR,B000A5N85E,"WWE Hulk Hogan Hulkamania Men's T-shirt, Gold S [Apparel]",hulk001-S,63,0,0.03%,0.00%,71,0,0.02%,0.00%,100.00%,0.00%,1,0,1.59%,0.00%,$22.95,$0.00,1,0
B001ULD8I4,B000A5QY9Q,"Sanford and Son ""You big Dummy"" T-shirt Blue [Apparel] Size: Medium Color: Blue",sanford034-M,10,1,0.00%,0.04%,12,2,0.00%,0.06%,91.67%,100.00%,1,0,10.00%,0.00%,$19.95,$0.00,1,0
B000ANNOL4,B000ANNOL4,"Hulk Hogan ""hulkamania"" T-shirt Red XL",hulk001r-XL,79,3,0.03%,0.12%,91,3,0.03%,0.09%,29.67%,33.33%,1,0,1.27%,0.00%,$22.95,$0.00,1,0
B07BJ4C4DT,B000CD75MQ,Dukes of Hazzard Boars Nest Juniors Fuschia T-Shirt Tee (Small),dukes010-S,8,0,0.00%,0.00%,12,0,0.00%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$21.95,$0.00,1,0
B07CHMY955,B000CD8V4M,Napoleon Dynamite Endurance T-Shirt Light Blue,pedro004-XL,24,0,0.01%,0.00%,28,0,0.01%,0.00%,89.29%,0.00%,1,0,4.17%,0.00%,$17.95,$0.00,1,0
B07BTQNG2Z,B000CDAQEA,Napoleon Dynamite Vote for Pedro T-Shirt White,pedro001-FBA-L,55,0,0.02%,0.00%,67,0,0.02%,0.00%,95.16%,0.00%,1,0,1.82%,0.00%,$22.95,$0.00,1,0
B07CHMY955,B000CDAQSG,Napoleon Dynamite Endurance T-Shirt Light Blue,pedro004-XXL,8,1,0.00%,0.04%,8,1,0.00%,0.03%,87.50%,0.00%,1,1,12.50%,100.00%,$17.77,$17.77,1,1
B07BTWH7FL,B000CDCPRG,Napoleon Dynamite Liger T-Shirt Black,pedro003-M,16,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,1,0,6.25%,0.00%,$17.95,$0.00,1,0
B07BXP54P9,B000EWG4SQ,Married with Children Adult Unisex Al Bundy Character Polk High Costume T-Shirt Blue,albundy001-S,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$13.15,$0.00,1,0
B000EWK8YC,B000EWG4WC,Married with Children Al Bundy NO MA'AM White T-Shirt Tee (XXL),albundy002-XXL,14,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$19.95,$0.00,1,0
B07C1BT38J,B000FI2YPG,Napoleon Dynamite Tina You Fat Lard T-Shirt Blue,pedro009-XL,20,0,0.01%,0.00%,24,0,0.01%,0.00%,100.00%,0.00%,1,0,5.00%,0.00%,$16.95,$0.00,1,0
B07CP1MBW7,B000FIA2RI,Miami Vice T-shirt Light Blue - X-Large,miami003-XL,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$19.95,$0.00,1,0
B0921CDZWS,B000HQ8USG,"Superman Original Classic Logo Tshirt Blue, Large",Superman001-L,10,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$19.95,$0.00,1,0
B07CM2GTGY,B000LNC6D0,Anchorman You Stay Classy San Diego Adult Yellow T-Shirt Tee (Adult Medium),anchor002-M,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$19.95,$0.00,1,0
B000LNH6FI,B000LNE6E2,"Unisex SNL Da Bears Navy T-Shirt (Navy, Large)",Bears001-L,14,1,0.01%,0.04%,17,1,0.01%,0.03%,100.00%,0.00%,1,0,7.14%,0.00%,$16.95,$0.00,1,0
B000LNH6FI,B000LNFX4Y,SNL Da Bears Navy T-Shirt (XXL),Bears001-XXL,14,0,0.01%,0.00%,16,0,0.01%,0.00%,92.86%,0.00%,1,0,7.14%,0.00%,$16.95,$0.00,1,0
B07BZFXNL7,B000LNH6DU,Don't Hassel The Hoff t-Shirt Blue (Small),Hoff001-S,10,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,$31.90,$0.00,1,0
B000LNH6FI,B000N9KIFA,SNL Da Bears Navy T-Shirt (3X),Bears001-XXXL,13,1,0.01%,0.04%,17,1,0.01%,0.03%,100.00%,100.00%,1,0,7.69%,0.00%,$16.95,$0.00,1,0
B000RL65EC,B000RL2POQ,Greatest American Hero Adult Unisex Ralph Hinckley Cosplay Costume T-Shirt Red,greatest002-XL,12,0,0.01%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,$21.95,$0.00,1,0
B07BQ99HN1,B000RL6574,"Hasselhoff The Man, The Myth The Hoff t-Shirt Gray",Hoff002-L,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$16.95,$0.00,1,0
B07CK2PKNL,B000T6KFRS,The Simpsons Duff Beer Red T-Shirt,simp001-L,36,0,0.02%,0.00%,41,0,0.01%,0.00%,97.50%,0.00%,1,0,2.78%,0.00%,$18.95,$0.00,1,0
B07CNFDXFQ,B000WNHRBA,The Warriors Furies Pinstriped Baseball Jersey (Mens Small) White,Warriors001-S,52,1,0.02%,0.04%,61,1,0.02%,0.03%,93.33%,100.00%,1,0,1.92%,0.00%,$39.99,$0.00,1,0
B000WO1UXK,B000WO1UXK,Wristband Gold / Yellow Terry Cotton,hulkwristband,36,1,0.02%,0.04%,46,1,0.02%,0.03%,97.83%,100.00%,2,0,5.56%,0.00%,$3.58,$0.00,1,0
B01HBXTOM8,B000YABEYW,Dodgeball Globo Gym Purple Cobras Adult Black T-Shirt,dodgeball008-M,8,0,0.00%,0.00%,15,0,0.01%,0.00%,78.57%,0.00%,1,0,12.50%,0.00%,$19.95,$0.00,1,0
B07CBSCYDF,B000YY6HU4,Peanuts Charlie Brown Costume T-Shirt,Peanuts001-S,46,1,0.02%,0.04%,54,1,0.02%,0.03%,98.11%,100.00%,1,0,2.17%,0.00%,$21.95,$0.00,1,0
B07C4TCVBR,B0012O6H1E,SNL Saturday Night Live Christopher Walken More Cowbell Black T-Shirt (Medium),SNL011-M,13,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$19.95,$0.00,1,0
B07C4TCVBR,B0012OAEWC,SNL Saturday Night Live Christopher Walken More Cowbell Black T-Shirt (Small),SNL011-S,43,2,0.02%,0.08%,50,2,0.02%,0.06%,98.00%,100.00%,1,0,2.33%,0.00%,$19.95,$0.00,1,0
B07C9N38TS,B0015MIO5A,Sesame Street Elmo Face Red Tee T-Shirt,sesame002-XXL,20,1,0.01%,0.04%,24,1,0.01%,0.03%,100.00%,100.00%,1,1,5.00%,100.00%,$19.75,$19.75,1,1
B07C25LYMB,B00180TVGU,Seinfeld You're Not Sponge-Worthy Juniors Pink T-Shirt Tee,Sein003-M,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$19.95,$0.00,1,0
B06XX7L9JW,B00191R01G,Magnum Jungle Bird PI Tom Selleck Red Costume Shirt and Hat,magnumPI003-M,55,0,0.02%,0.00%,60,0,0.02%,0.00%,100.00%,0.00%,1,0,1.82%,0.00%,$44.99,$0.00,1,0
B00195ZPVO,B00195ZPVO,Married with Children Al Bundy Polk High 33 Blue Football Jersey Costume (X-Large),PolkHighJersey-XL,53,0,0.02%,0.00%,67,0,0.02%,0.00%,94.03%,0.00%,1,0,1.89%,0.00%,$39.95,$0.00,1,0
B00198LNU8,B00198K17Y,"Flash Gordon womens Bolt Ringer T-Shirt, Black, Medium",flash002-M,87,2,0.04%,0.08%,109,3,0.04%,0.09%,27.18%,66.67%,1,0,1.15%,0.00%,$19.95,$0.00,1,0
B00198LNU8,B00198NFE0,Flash Gordon Logo Red Ringer White T-Shirt Tee,flash002-L,54,1,0.02%,0.04%,73,1,0.02%,0.03%,8.57%,0.00%,1,0,1.85%,0.00%,$19.95,$0.00,1,0
B07BTY799Y,B001D6AD4I,JAWS Shark Head Navy T-Shirt Tee,jaws003-M,5,0,0.00%,0.00%,7,0,0.00%,0.00%,57.14%,0.00%,1,0,20.00%,0.00%,$12.95,$0.00,1,0
B07C1JNPHH,B001EYCOO6,The Office Schrute Farm Beets Gray T-shirt Tee (XXL),Office010-XXL,2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$16.95,$0.00,1,0
B001G4ZG1C,B001G4ZG1C,Dukes of Hazzard 01 Temporary Tattoo (Set of 10),dukestattoo,15,0,0.01%,0.00%,19,0,0.01%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$5.00,$0.00,1,0
B07BKZ6RS2,B001GAF2D8,Saturday Night Live SNL More Cowbell Costume Shirt with BellSNL More Cowbell Costume Shirt with Bell (Adult Medium) Brown,cowbellshirt-M,17,0,0.01%,0.00%,25,0,0.01%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,$39.95,$0.00,1,0
B07BKZ6RS2,B001GAKK5I,Saturday Night Live SNL More Cowbell Costume Shirt with Bell (Adult 3X) Brown,cowbellshirt-XXXL,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$39.95,$0.00,1,0
B001GJQEAO,B001GJQEAO,"Sanford and Son ""5 across yo lip"" T-shirt Black (XXXX-Large)",sanford068-XXXXL,62,1,0.03%,0.04%,83,2,0.03%,0.06%,98.80%,100.00%,1,0,1.61%,0.00%,$19.95,$0.00,1,0
B07CNTW5MD,B001GMPD6W,Hulkamania Yellow Wrestling Spandex Briefs Shorts,hulkbriefs-M,22,1,0.01%,0.04%,23,1,0.01%,0.03%,90.91%,100.00%,1,0,4.55%,0.00%,$14.95,$0.00,1,0
B07CNTW5MD,B001GMR2K2,Hulkamania Yellow Wrestling Spandex Briefs Shorts,hulkbriefs-XXL,13,0,0.01%,0.00%,17,0,0.01%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$14.95,$0.00,1,0
B07BKPYCBG,B001GMV4TM,The Warriors Furies Pinstriped Baseball Jersey Pants White,furiespants-XL,29,0,0.01%,0.00%,35,0,0.01%,0.00%,100.00%,0.00%,1,0,3.45%,0.00%,$29.99,$0.00,1,0
B07BKPYCBG,B001GMWJ50,The Warriors Furies Pinstriped Baseball Jersey Pants White,furiespants-XXL,13,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$29.99,$0.00,1,0
B07CCB15N8,B001KW7398, ,Juno001-S,48,0,0.02%,0.00%,69,0,0.02%,0.00%,98.15%,0.00%,1,0,2.08%,0.00%,$19.95,$0.00,1,0
B07CCB15N8,B001KW7398, ,Juno001-FBA-S,48,0,0.02%,0.00%,69,0,0.02%,0.00%,98.15%,0.00%,1,0,2.08%,0.00%,$22.95,$0.00,1,0
B07CB1JP21,B001KW73AC, ,Juno002-XL,2,0,0.00%,0.00%,3,0,0.00%,0.00%,0.00%,0.00%,1,0,50.00%,0.00%,$37.95,$0.00,1,0
B001M15DAI,B001M15DAI,CSI Crime Scene Investigation Black T-shirt Tee,csi001-L,11,0,0.00%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,$19.95,$0.00,1,0
B07BX3VVVD,B001N3KRLU,Family Guy The Drunken Clam Cream T-Shirt Tee (Large),fam033-L,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$19.95,$0.00,1,0
B07BJ848CV,B001OR20VU,The Office Dwight Neck-Tie Work Shirt Mustard T-shirt Tee Medium,Office016-M,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$18.19,$0.00,1,0
B07BS4HVHV,B001PKZMRK,Napoleon Dynamite Adult Vote For Pedro T-Shirt and Accessory Kit (X-Large),napoleonaccesssory-XL,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$39.95,$0.00,1,0
B07CQYL3Y2,B001PKZWXY,"Napoleon Dynamite Complete Costume Kit: Adult Vote For Pedro T-Shirt, Accessory Kit and Moon Boots (XX-Large)",napoleonaccesssoryboots-XXL,8,1,0.00%,0.04%,8,1,0.00%,0.03%,80.00%,0.00%,1,0,12.50%,0.00%,$49.95,$0.00,1,0
B0024L8NNO,B0024L4YEQ,Wu-Tang Clan Logo Black T-Shirt Tee,wutang001-S,275,1,0.12%,0.04%,375,2,0.13%,0.06%,98.93%,100.00%,1,0,0.36%,0.00%,$22.95,$0.00,1,0
B07D1VHNGL,B0024L8HXK,Arrested Development Money Banana Stand White T-Shirt Tee (XXL),arrested004-XXL,51,0,0.02%,0.00%,72,0,0.02%,0.00%,98.61%,0.00%,1,0,1.96%,0.00%,$21.95,$0.00,1,0
B07NYWVSZG,B0025ULC64,"Trevco Men's Star Trek Short Sleeve T-Shirt, Light Blue, Small",startrek006-S,25,0,0.01%,0.00%,29,0,0.01%,0.00%,100.00%,0.00%,1,0,4.00%,0.00%,$19.95,$0.00,1,0
B071D61VZR,B0026HUVQ8,Costume Agent Tommy Boy Callahan Auto Parts White T-Shirt (Adult Medium),tommyboy002-M,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$16.95,$0.00,1,0
B071D61VZR,B0026HUVRC,Costume Agent Tommy Boy Callahan Auto Parts White T-Shirt (Adult XX-Large,tommyboy002-XXL,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$16.95,$0.00,1,0
B0026PNI8I,B0026PJK1C,The Big Lebowski Kaoru Betto Baseball Raglan T-Shirt (Adult Small) Brown,bigl012-S,19,0,0.01%,0.00%,23,0,0.01%,0.00%,95.00%,0.00%,1,0,5.26%,0.00%,$28.95,$0.00,1,0
B002717ROC,B002717RSI,Amusement Park Games Games Games Light Blue T-Shirt Tee (Large),adventure001-L,17,0,0.01%,0.00%,23,0,0.01%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,$19.95,$0.00,1,0
B002717ROC,B002717RUQ,Amusement Park Games Games Games Light Blue T-shirt Tee (XXL),adventure001-XXL,6,1,0.00%,0.04%,10,1,0.00%,0.03%,50.00%,100.00%,1,0,16.67%,0.00%,$19.95,$0.00,1,0
B07CKYLK6C,B002719GU0,Amusement Park Rides Rides Rides Washed Red Juniors T-Shirt Tee (Juniors Large),adventure002jr-L,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$19.95,$0.00,1,0
B002717ROC,B00271D7W8,Amusement Park Games Games Games Light Blue T-Shirt Tee (X-Large),adventure001-XL,10,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$19.95,$0.00,1,0
B07BVDDLV6,B002DZX7L4,The Office Dunder Mifflin Scranton Branch Picnic Red T-Shirt Tee,office023-S,18,0,0.01%,0.00%,23,0,0.01%,0.00%,84.21%,0.00%,1,0,5.56%,0.00%,$16.95,$0.00,1,0
B07BVDDLV6,B002DZX7M8,The Office Dunder Mifflin Scranton Branch Picnic Red T-Shirt Tee,office023-XL,18,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,1,0,5.56%,0.00%,$16.95,$0.00,1,0
B002E0107G,B002DZZDZM,Revenge of the Nerds High On Stress White T-Shirt Tee,revengenerds002-S,12,2,0.01%,0.08%,13,2,0.00%,0.06%,92.31%,100.00%,1,0,8.33%,0.00%,$19.99,$0.00,1,0
B07BVDDLV6,B002E02EKI,The Office Dunder Mifflin Scranton Branch Picnic Red T-Shirt Tee,office023-L,27,1,0.01%,0.04%,34,1,0.01%,0.03%,87.10%,100.00%,1,0,3.70%,0.00%,$16.95,$0.00,1,0
B002E0107G,B002E02GK6,Revenge of the Nerds High On Stress White T-Shirt Tee,revengenerds002-XXL,10,1,0.00%,0.04%,12,1,0.00%,0.03%,91.67%,100.00%,1,0,10.00%,0.00%,$19.95,$0.00,1,0
B07BNV6HSH,B002EJ1EFU,Transformers Mighty Fine Evil Decepticon Colored Face T-Shirt Tee Black,MFtransformers021-M,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$9.95,$0.00,1,0
